symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2308   ,台達電       ,20000104,  138.00,  144.00,  138.00,  140.50,    22001,     3113612,   3.3088,   2.9952,      103202,   3.2553
2308   ,台達電       ,20000105,  138.00,  141.00,  136.50,  137.50,    14642,     2025652,  -2.1352,   1.9934,      100998,  -2.1584
2308   ,台達電       ,20000106,  139.00,  146.00,  139.00,  146.00,    36914,     5293789,   6.1818,   5.0255,      107241,   5.9983
2308   ,台達電       ,20000107,  145.00,  145.00,  140.00,  142.00,    18682,     2659638,  -2.7397,   2.5434,      104303,  -2.7780
2308   ,台達電       ,20000110,  143.50,  151.00,  142.50,  151.00,    29671,     4382089,   6.3380,   4.0394,      110914,   6.1453
2308   ,台達電       ,20000111,  161.00,  161.00,  153.00,  154.00,    65671,    10383086,   1.9868,   8.9405,      113118,   1.9673
2308   ,台達電       ,20000112,  156.00,  164.00,  154.00,  164.00,    40681,     6518321,   6.4935,   5.5383,      120463,   6.2914
2308   ,台達電       ,20000113,  164.00,  164.00,  156.00,  158.00,    29712,     4767064,  -3.6585,   4.0450,      116056,  -3.7271
2308   ,台達電       ,20000114,  160.00,  162.00,  154.00,  157.00,    23385,     3701887,  -0.6329,   3.1837,      115321,  -0.6349
2308   ,台達電       ,20000115,  161.00,  167.00,  158.00,  167.00,    34891,     5668869,   6.3694,   4.7501,      122667,   6.1748
2308   ,台達電       ,20000117,  168.00,  169.00,  164.00,  165.00,    28330,     4725358,  -1.1976,   3.8569,      121198,  -1.2048
2308   ,台達電       ,20000118,  167.00,  170.00,  164.00,  166.00,    30312,     5057132,   0.6061,   4.1267,      121932,   0.6042
2308   ,台達電       ,20000119,  164.00,  165.00,  157.00,  158.00,    25281,     4083188,  -4.8193,   3.4418,      116056,  -4.9393
2308   ,台達電       ,20000120,  156.00,  159.00,  154.00,  157.00,    12562,     1960935,  -0.6329,   1.7102,      115321,  -0.6349
2308   ,台達電       ,20000121,  158.00,  162.00,  157.00,  157.00,    16201,     2581959,   0.0000,   2.2056,      115321,   0.0000
2308   ,台達電       ,20000124,  160.00,  160.00,  156.00,  156.00,    10178,     1603852,  -0.6369,   1.3856,      114587,  -0.6390
2308   ,台達電       ,20000125,  155.00,  156.00,  153.00,  153.00,     9956,     1538170,  -1.9231,   1.3554,      112383,  -1.9418
