symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2801   ,¹ü»È         ,20000104,   31.30,   31.90,   31.10,   31.50,    13383,      420241,   1.2862,   0.4538,       92899,   1.2780
2801   ,¹ü»È         ,20000105,   31.50,   32.30,   31.20,   31.30,    16578,      523820,  -0.6349,   0.5621,       92309,  -0.6369
2801   ,¹ü»È         ,20000106,   31.50,   32.90,   31.50,   32.70,    31699,     1020890,   4.4728,   1.0748,       96438,   4.3757
2801   ,¹ü»È         ,20000107,   33.20,   33.70,   32.10,   32.20,    29922,      986972,  -1.5291,   1.0146,       94963,  -1.5409
2801   ,¹ü»È         ,20000110,   31.90,   32.50,   31.80,   32.00,    17383,      557778,  -0.6211,   0.5894,       94373,  -0.6231
2801   ,¹ü»È         ,20000111,   32.20,   33.00,   32.00,   32.40,    22110,      719460,   1.2500,   0.7497,       95553,   1.2423
2801   ,¹ü»È         ,20000112,   32.90,   33.90,   32.60,   33.10,    34018,     1134370,   2.1605,   1.1535,       97617,   2.1375
2801   ,¹ü»È         ,20000113,   33.80,   34.50,   33.20,   34.20,    39590,     1342369,   3.3233,   1.3424,      100861,   3.2692
2801   ,¹ü»È         ,20000114,   34.70,   34.70,   32.90,   32.90,    27262,      919117,  -3.8012,   0.9244,       97027,  -3.8753
2801   ,¹ü»È         ,20000115,   33.40,   33.80,   32.60,   33.30,    13686,      454488,   1.2158,   0.4641,       98207,   1.2085
2801   ,¹ü»È         ,20000117,   33.50,   34.70,   33.50,   34.50,    27093,      924795,   3.6036,   0.9187,      101746,   3.5402
2801   ,¹ü»È         ,20000118,   34.50,   34.50,   33.60,   33.80,    12734,      433290,  -2.0290,   0.4318,       99682,  -2.0499
2801   ,¹ü»È         ,20000119,   33.80,   34.40,   33.50,   33.50,    12730,      430903,  -0.8876,   0.4316,       98797,  -0.8915
2801   ,¹ü»È         ,20000120,   33.80,   33.90,   33.10,   33.20,     8847,      295685,  -0.8955,   0.3000,       97912,  -0.8996
2801   ,¹ü»È         ,20000121,   33.20,   33.80,   33.10,   33.60,    13702,      458084,   1.2048,   0.4646,       99092,   1.1976
2801   ,¹ü»È         ,20000124,   34.10,   35.80,   33.80,   35.60,    54419,     1906668,   5.9524,   1.8452,      104990,   5.7820
2801   ,¹ü»È         ,20000125,   35.50,   35.50,   34.60,   34.80,    21556,      751924,  -2.2472,   0.7309,      102631,  -2.2728
2801   ,¹ü»È         ,20000126,   35.40,   35.90,   34.90,   35.30,    23720,      840851,   1.4368,   0.8043,      104105,   1.4266
2801   ,¹ü»È         ,20000127,   35.70,   36.50,   35.70,   35.80,    29913,     1079163,   1.4164,   1.0143,      105580,   1.4065
2801   ,¹ü»È         ,20000128,   36.30,   38.30,   36.10,   38.30,    66035,     2487734,   6.9832,   2.2391,      112953,   6.7502
2801   ,¹ü»È         ,20000129,   38.50,   39.00,   37.60,   39.00,    78274,     3010892,   1.8277,   2.6541,      115017,   1.8112
2801   ,¹ü»È         ,20000131,   38.70,   38.90,   38.20,   38.50,    23344,      897616,  -1.2821,   0.7915,      113543,  -1.2903
2801   ,¹ü»È         ,20000201,   39.00,   41.10,   38.80,   41.10,    57398,     2315731,   6.7532,   1.9462,      121211,   6.5350
2801   ,¹ü»È         ,20000209,   42.00,   42.00,   41.00,   41.30,    45803,     1900688,   0.4866,   1.5531,      121801,   0.4854
2801   ,¹ü»È         ,20000210,   41.50,   44.10,   41.50,   42.80,    52381,     2251920,   3.6320,   1.7761,      126224,   3.5676
2801   ,¹ü»È         ,20000211,   43.20,   43.50,   42.00,   43.10,    35008,     1500533,   0.7009,   1.1870,      127109,   0.6985
2801   ,¹ü»È         ,20000214,   43.10,   43.10,   40.10,   40.40,    26197,     1090942,  -6.2645,   0.8883,      119146,  -6.4693
2801   ,¹ü»È         ,20000215,   40.00,   40.00,   38.50,   39.40,    27801,     1089447,  -2.4752,   0.9427,      116197,  -2.5064
2801   ,¹ü»È         ,20000216,   39.90,   40.40,   39.10,   39.40,    18988,      755161,   0.0000,   0.6438,      116197,   0.0000
2801   ,¹ü»È         ,20000217,   39.60,   40.60,   39.60,   39.90,    23220,      930788,   1.2690,   0.7873,      117672,   1.2611
2801   ,¹ü»È         ,20000218,   40.30,   41.10,   39.10,   39.60,    27925,     1126551,  -0.7519,   0.9469,      116787,  -0.7547
2801   ,¹ü»È         ,20000219,   39.60,   40.00,   39.00,   39.80,    17254,      682547,   0.5051,   0.5850,      117377,   0.5038
2801   ,¹ü»È         ,20000221,   40.00,   41.30,   40.00,   40.00,    32999,     1342742,   0.5025,   1.1189,      117967,   0.5013
2801   ,¹ü»È         ,20000222,   40.00,   40.40,   37.90,   38.20,    20088,      781044,  -4.5000,   0.6811,      112658,  -4.6044
2801   ,¹ü»È         ,20000223,   38.50,   38.80,   37.60,   37.70,    12079,      461899,  -1.3089,   0.4096,      111184,  -1.3175
2801   ,¹ü»È         ,20000224,   38.20,   38.30,   37.00,   37.00,    13503,      508840,  -1.8568,   0.4579,      109119,  -1.8742
2801   ,¹ü»È         ,20000225,   37.00,   37.60,   36.50,   36.50,    14718,      544005,  -1.3514,   0.4991,      107644,  -1.3606
2801   ,¹ü»È         ,20000229,   37.60,   37.60,   36.70,   36.80,    10280,      381407,   0.8219,   0.3486,      108529,   0.8186
