symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2344   ,地ü筿       ,20000104,   78.00,   79.50,   75.00,   75.50,   125882,     9775921,   1.3423,   4.1581,      228565,   1.3334
2344   ,地ü筿       ,20000105,   75.00,   80.50,   75.00,   80.50,   162193,    12777275,   6.6225,   5.3576,      243702,   6.4125
2344   ,地ü筿       ,20000106,   79.50,   81.00,   78.50,   79.50,    98615,     7845934,  -1.2422,   3.2575,      240675,  -1.2500
2344   ,地ü筿       ,20000107,   78.00,   81.50,   76.00,   81.00,    97324,     7664565,   1.8868,   3.1383,      251192,   1.8692
2344   ,地ü筿       ,20000110,   86.50,   86.50,   86.50,   86.50,    43956,     3800211,   6.7901,   1.4174,      268249,   6.5695
2344   ,地ü筿       ,20000111,   90.50,   90.50,   82.50,   83.00,   155955,    13537031,  -4.0462,   5.0289,      257395,  -4.1304
2344   ,地ü筿       ,20000112,   83.00,   84.00,   81.00,   82.50,    88862,     7319145,  -0.6024,   2.8655,      255844,  -0.6042
2344   ,地ü筿       ,20000113,   82.50,   84.00,   79.50,   80.00,    95869,     7878739,  -3.0303,   3.0914,      248091,  -3.0772
2344   ,地ü筿       ,20000114,   80.50,   81.50,   78.00,   80.00,    64802,     5167261,   0.0000,   2.0896,      248091,   0.0000
2344   ,地ü筿       ,20000115,   81.00,   83.50,   79.00,   82.00,    73025,     5942345,   2.5000,   2.3548,      254293,   2.4693
2344   ,地ü筿       ,20000117,   82.00,   83.00,   81.00,   81.00,    45304,     3710224,  -1.2195,   1.4609,      251192,  -1.2270
2344   ,地ü筿       ,20000118,   81.00,   81.00,   79.00,   79.00,    52377,     4167973,  -2.4691,   1.6890,      244990,  -2.5001
2344   ,地ü筿       ,20000119,   79.00,   79.00,   76.00,   77.00,    73105,     5651512,  -2.5316,   2.3574,      238788,  -2.5642
2344   ,地ü筿       ,20000120,   77.00,   78.50,   76.50,   77.50,    41175,     3201710,   0.6494,   1.3277,      240338,   0.6473
2344   ,地ü筿       ,20000121,   78.00,   79.00,   77.50,   78.50,    34089,     2672530,   1.2903,   1.0992,      243439,   1.2821
2344   ,地ü筿       ,20000124,   79.00,   79.50,   78.00,   78.00,    34706,     2726340,  -0.6369,   1.1191,      241889,  -0.6390
2344   ,地ü筿       ,20000125,   78.00,   80.00,   78.00,   78.00,    46362,     3659480,   0.0000,   1.4950,      241889,   0.0000
2344   ,地ü筿       ,20000126,   78.00,   79.50,   78.00,   79.00,    50539,     3971411,   1.2821,   1.6297,      244990,   1.2739
2344   ,地ü筿       ,20000127,   78.50,   79.50,   78.00,   78.50,    40149,     3168004,  -0.6329,   1.2947,      243439,  -0.6349
2344   ,地ü筿       ,20000128,   78.50,   78.50,   77.00,   77.00,    26959,     2100645,  -1.9108,   0.8693,      238788,  -1.9293
2344   ,地ü筿       ,20000129,   75.00,   78.00,   75.00,   77.00,    31937,     2455153,   0.0000,   1.0298,      238788,   0.0000
2344   ,地ü筿       ,20000131,   77.50,   81.00,   77.50,   80.50,    47648,     3780559,   4.5455,   1.5365,      249642,   4.4452
2344   ,地ü筿       ,20000201,   81.00,   81.00,   79.00,   79.00,    41562,     3316882,  -1.8634,   1.3402,      244990,  -1.8809
2344   ,地ü筿       ,20000209,   82.00,   83.50,   80.50,   82.00,    77148,     6342552,   3.7975,   2.4877,      254293,   3.7271
2344   ,地ü筿       ,20000210,   81.50,   82.00,   79.50,   79.50,    34655,     2789338,  -3.0488,   1.1175,      246541,  -3.0962
