symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2353   ,§»ùÖ         ,20000104,  190.00,  196.00,  188.00,  196.00,    12177,     2358356,   6.5217,   6.8332,       34927,   6.3179
2353   ,§»ùÖ         ,20000105,  191.00,  196.00,  189.00,  196.00,     9199,     1776108,   0.0000,   5.1621,       34927,   0.0000
2353   ,§»ùÖ         ,20000106,  196.00,  208.00,  191.00,  196.00,    11486,     2304016,   0.0000,   6.4454,       34927,   0.0000
2353   ,§»ùÖ         ,20000107,  188.00,  192.00,  183.00,  183.00,    10221,     1888047,  -6.6327,   5.7356,       32611,  -6.8629
2353   ,§»ùÖ         ,20000110,  183.00,  187.00,  180.00,  182.00,     9460,     1733905,  -0.5464,   5.3085,       32433,  -0.5479
2353   ,§»ùÖ         ,20000111,  187.00,  192.00,  178.00,  179.00,    10359,     1919000,  -1.6484,   5.8130,       31898,  -1.6621
2353   ,§»ùÖ         ,20000112,  180.00,  190.00,  180.00,  189.00,    13746,     2559912,   5.5866,   7.7136,       33680,   5.4361
2353   ,§»ùÖ         ,20000113,  189.00,  189.00,  176.00,  176.00,     9331,     1684183,  -6.8783,   5.2361,       31363,  -7.1263
2353   ,§»ùÖ         ,20000114,  176.00,  183.00,  176.00,  181.00,    11198,     2015471,   2.8409,   6.2838,       32254,   2.8013
2353   ,§»ùÖ         ,20000115,  185.00,  186.00,  181.00,  183.00,     6847,     1259214,   1.1050,   3.8422,       32611,   1.0989
2353   ,§»ùÖ         ,20000117,  185.00,  195.00,  182.00,  195.00,    12913,     2448156,   6.5574,   7.2462,       34749,   6.3513
2353   ,§»ùÖ         ,20000118,  195.00,  195.00,  188.00,  191.00,     7382,     1414040,  -2.0513,   4.1424,       34036,  -2.0726
2353   ,§»ùÖ         ,20000119,  191.00,  194.00,  188.00,  188.00,     5310,     1013375,  -1.5707,   2.9797,       33502,  -1.5831
2353   ,§»ùÖ         ,20000120,  190.00,  197.00,  190.00,  194.00,    11150,     2164235,   3.1915,   6.2569,       34571,   3.1416
2353   ,§»ùÖ         ,20000121,  199.00,  207.00,  198.00,  207.00,     8502,     1738024,   6.7010,   4.7709,       36888,   6.4861
2353   ,§»ùÖ         ,20000124,  218.00,  218.00,  205.00,  208.00,    12982,     2751000,   0.4831,   7.2849,       37066,   0.4819
2353   ,§»ùÖ         ,20000125,  202.00,  207.00,  202.00,  204.00,     3694,      753249,  -1.9231,   2.0729,       36353,  -1.9418
2353   ,§»ùÖ         ,20000126,  208.00,  213.00,  206.00,  207.00,     6634,     1388451,   1.4706,   3.7227,       36888,   1.4599
2353   ,§»ùÖ         ,20000127,  210.00,  210.00,  195.00,  195.00,     7374,     1484003,  -5.7971,   4.1380,       34749,  -5.9719
2353   ,§»ùÖ         ,20000128,  193.00,  193.00,  182.00,  185.00,    11331,     2121888,  -5.1282,   6.3584,       32967,  -5.2644
2353   ,§»ùÖ         ,20000129,  180.00,  185.00,  177.00,  185.00,     7749,     1400327,   0.0000,   4.3484,       32967,   0.0000
2353   ,§»ùÖ         ,20000131,  190.00,  193.00,  185.00,  185.00,    11267,     2125041,   0.0000,   6.3225,       32967,   0.0000
2353   ,§»ùÖ         ,20000201,  189.00,  189.00,  179.00,  184.00,     9582,     1746610,  -0.5405,   5.3770,       32789,  -0.5420
2353   ,§»ùÖ         ,20000209,  190.00,  192.00,  186.00,  187.00,     9042,     1715741,   1.6304,   5.0740,       33324,   1.6173
2353   ,§»ùÖ         ,20000210,  187.00,  191.00,  183.00,  190.00,     5359,     1003678,   1.6043,   3.0072,       33858,   1.5915
2353   ,§»ùÖ         ,20000211,  195.00,  203.00,  193.00,  198.00,    16830,     3361904,   4.2105,   9.4442,       35284,   4.1243
