symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2301   ,光寶科       ,20000104,   34.30,   35.40,   33.80,   34.20,    24085,      835701,   1.7857,   4.8807,       16876,   1.7700
2301   ,光寶科       ,20000105,   33.80,   36.50,   33.80,   36.50,    36425,     1292019,   6.7251,   7.3813,       18011,   6.5087
2301   ,光寶科       ,20000106,   37.80,   38.50,   36.80,   37.20,    40023,     1505282,   1.9178,   8.1104,       18357,   1.8997
2301   ,光寶科       ,20000107,   37.10,   37.50,   35.80,   37.40,    16090,      589480,   0.5376,   3.2605,       18456,   0.5362
2301   ,光寶科       ,20000110,   38.10,   39.00,   37.40,   37.40,    28435,     1087376,   0.0000,   5.7622,       18456,   0.0000
2301   ,光寶科       ,20000111,   37.70,   38.30,   34.80,   35.20,    22923,      847253,  -5.8824,   4.6452,       17370,  -6.0625
2301   ,光寶科       ,20000112,   35.50,   36.50,   35.00,   36.20,    14495,      521110,   2.8409,   2.9373,       17863,   2.8013
2301   ,光寶科       ,20000113,   36.20,   38.20,   36.20,   37.00,    31060,     1160133,   2.2099,   6.2941,       18258,   2.1859
2301   ,光寶科       ,20000114,   37.80,   38.30,   35.50,   36.60,    21934,      814399,  -1.0811,   4.4448,       18061,  -1.0870
2301   ,光寶科       ,20000115,   36.90,   37.30,   36.10,   36.60,     8816,      322326,   0.0000,   1.7865,       18061,   0.0000
2301   ,光寶科       ,20000117,   37.00,   38.50,   36.80,   37.80,    26618,     1008957,   3.2787,   5.3940,       18653,   3.2261
2301   ,光寶科       ,20000118,   38.40,   39.10,   37.80,   38.70,    27144,     1046438,   2.3810,   5.5006,       19097,   2.3530
2301   ,光寶科       ,20000119,   39.00,   39.60,   37.00,   37.00,    26021,     1009423,  -4.3928,   5.2730,       18258,  -4.4922
2301   ,光寶科       ,20000120,   36.60,   37.20,   36.10,   36.70,     8048,      294915,  -0.8108,   1.6309,       18110,  -0.8141
2301   ,光寶科       ,20000121,   37.00,   37.90,   36.90,   37.70,    14234,      533270,   2.7248,   2.8844,       18604,   2.6883
2301   ,光寶科       ,20000124,   38.30,   38.50,   37.10,   37.50,    10406,      393545,  -0.5305,   2.1087,       18505,  -0.5319
2301   ,光寶科       ,20000125,   37.20,   39.00,   37.20,   39.00,    25913,      993160,   4.0000,   5.2511,       19245,   3.9221
2301   ,光寶科       ,20000126,   39.50,   39.50,   38.10,   38.30,    15586,      603082,  -1.7949,   3.1584,       18900,  -1.8112
2301   ,光寶科       ,20000127,   38.30,   38.80,   37.30,   37.60,     8026,      303800,  -1.8277,   1.6264,       18554,  -1.8446
2301   ,光寶科       ,20000128,   38.00,   38.00,   36.70,   37.00,     6366,      238253,  -1.5957,   1.2900,       18258,  -1.6086
2301   ,光寶科       ,20000129,   36.50,   37.30,   36.40,   36.50,     6405,      234863,  -1.3514,   1.2979,       18011,  -1.3606
2301   ,光寶科       ,20000131,   36.50,   36.90,   36.10,   36.30,     7493,      273457,  -0.5479,   1.5184,       17913,  -0.5495
2301   ,光寶科       ,20000201,   36.80,   36.80,   36.20,   36.60,     8176,      298751,   0.8264,   1.6568,       18061,   0.8230
2301   ,光寶科       ,20000209,   37.50,   37.50,   36.90,   37.00,     5692,      211727,   1.0929,   1.1534,       18258,   1.0870
2301   ,光寶科       ,20000210,   37.10,   37.50,   36.30,   36.50,     5824,      213265,  -1.3514,   1.1802,       18011,  -1.3606
2301   ,光寶科       ,20000211,   36.40,   37.90,   36.40,   37.30,    14338,      535277,   2.1918,   2.9055,       18406,   2.1681
2301   ,光寶科       ,20000214,   37.50,   38.50,   37.40,   37.70,    21886,      830710,   1.0724,   4.4351,       18604,   1.0667
2301   ,光寶科       ,20000215,   38.00,   38.50,   37.20,   37.50,    13653,      518663,  -0.5305,   2.7667,       18505,  -0.5319
2301   ,光寶科       ,20000216,   37.70,   38.30,   37.30,   37.90,    14113,      536007,   1.0667,   2.8599,       18702,   1.0610
