symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2883   ,開發金       ,20011228,   23.80,   23.80,   22.40,   22.70,    95589,     2177861,  -5.4167,   1.2195,      177932,  -5.5689
2883   ,開發金       ,20011231,   22.70,   23.80,   22.70,   23.50,    67695,     1584025,   3.5242,   0.8636,      184202,   3.4635
2883   ,開發金       ,20020102,   23.10,   23.90,   22.90,   23.50,    72306,     1696515,   0.0000,   0.9225,      184202,   0.0000
2883   ,開發金       ,20020103,   23.60,   24.50,   23.30,   23.60,   117639,     2824788,   0.4255,   1.5008,      184986,   0.4246
2883   ,開發金       ,20020104,   24.10,   24.10,   23.50,   23.70,    52481,     1245762,   0.4237,   0.6695,      185770,   0.4228
2883   ,開發金       ,20020107,   23.80,   24.00,   23.60,   23.80,    54853,     1305862,   0.4219,   0.6998,      186554,   0.4211
2883   ,開發金       ,20020108,   24.00,   24.30,   23.70,   23.70,    69301,     1662393,  -0.4202,   0.8841,      185770,  -0.4211
2883   ,開發金       ,20020109,   24.00,   24.40,   23.70,   23.70,    83371,     2004003,   0.0000,   1.0636,      185770,   0.0000
2883   ,開發金       ,20020110,   23.80,   24.20,   23.50,   23.70,    53243,     1270468,   0.0000,   0.6793,      185770,   0.0000
2883   ,開發金       ,20020111,   23.90,   24.10,   22.80,   23.20,    68137,     1608286,  -2.1097,   0.8693,      181851,  -2.1323
2883   ,開發金       ,20020114,   23.00,   23.40,   22.20,   22.70,    42920,      975269,  -2.1552,   0.5476,      177932,  -2.1787
2883   ,開發金       ,20020115,   22.30,   22.70,   21.20,   22.20,    51565,     1125054,  -2.2026,   0.6578,      174012,  -2.2273
2883   ,開發金       ,20020116,   22.00,   22.40,   21.60,   22.20,    51398,     1130340,   0.0000,   0.6557,      174012,   0.0000
2883   ,開發金       ,20020117,   21.60,   22.20,   21.60,   22.20,    28677,      628142,   0.0000,   0.3659,      174012,   0.0000
2883   ,開發金       ,20020118,   22.70,   22.90,   22.00,   22.20,    39406,      882355,   0.0000,   0.5027,      174012,   0.0000
2883   ,開發金       ,20020121,   22.00,   22.80,   21.80,   22.40,    55331,     1241957,   0.9009,   0.7059,      175580,   0.8969
2883   ,開發金       ,20020122,   22.60,   22.70,   22.00,   22.00,    35173,      780897,  -1.7857,   0.4487,      172445,  -1.8019
2883   ,開發金       ,20020123,   22.00,   22.60,   21.90,   22.40,    52446,     1167547,   1.8182,   0.6691,      175580,   1.8019
2883   ,開發金       ,20020124,   22.40,   22.70,   22.00,   22.10,    31579,      703543,  -1.3393,   0.4029,      173229,  -1.3483
2883   ,開發金       ,20020125,   22.30,   22.90,   22.30,   22.70,    76280,     1725454,   2.7149,   0.9732,      177932,   2.6787
2883   ,開發金       ,20020128,   22.90,   23.00,   22.40,   22.40,    37835,      860109,  -1.3216,   0.4827,      175580,  -1.3304
2883   ,開發金       ,20020129,   22.50,   22.60,   22.00,   22.40,    33544,      746349,   0.0000,   0.4279,      175580,   0.0000
2883   ,開發金       ,20020130,   22.00,   22.30,   22.00,   22.10,    25221,      557524,  -1.3393,   0.3218,      173229,  -1.3483
2883   ,開發金       ,20020131,   22.20,   22.70,   22.00,   22.40,    43803,      978966,   1.3575,   0.5588,      175580,   1.3483
2883   ,開發金       ,20020201,   22.50,   22.60,   22.10,   22.10,    22759,      507601,  -1.3393,   0.2904,      173229,  -1.3483
2883   ,開發金       ,20020204,   22.20,   22.40,   21.80,   21.90,    19236,      424740,  -0.9050,   0.2454,      171661,  -0.9091
2883   ,開發金       ,20020205,   21.70,   21.90,   21.50,   21.50,    17995,      389022,  -1.8265,   0.2296,      168526,  -1.8434
2883   ,開發金       ,20020206,   21.60,   22.10,   21.60,   21.70,    32753,      716859,   0.9302,   0.4179,      170093,   0.9259
2883   ,開發金       ,20020218,   22.00,   22.10,   21.50,   21.90,    26502,      578174,   0.9217,   0.3381,      171661,   0.9174
2883   ,開發金       ,20020219,   21.90,   22.10,   21.50,   21.60,    26142,      570260,  -1.3699,   0.3335,      169309,  -1.3793
2883   ,開發金       ,20020220,   21.60,   21.80,   20.90,   21.40,    38434,      818089,  -0.9259,   0.4903,      167742,  -0.9302
2883   ,開發金       ,20020221,   21.40,   21.50,   20.80,   21.10,    25740,      544177,  -1.4019,   0.3284,      165390,  -1.4118
2883   ,開發金       ,20020222,   20.90,   21.50,   20.90,   21.50,    32038,      677458,   1.8957,   0.4087,      168526,   1.8780
2883   ,開發金       ,20020225,   21.80,   21.80,   20.90,   21.60,    26097,      558070,   0.4651,   0.3329,      169309,   0.4640
2883   ,開發金       ,20020226,   21.70,   22.00,   21.20,   21.20,    35039,      760123,  -1.8519,   0.4470,      166174,  -1.8692
2883   ,開發金       ,20020227,   21.20,   21.50,   21.10,   21.20,    27392,      583044,   0.0000,   0.3495,      166174,   0.0000
2883   ,開發金       ,20020301,   21.20,   21.20,   20.60,   20.60,    21065,      440262,  -2.8302,   0.2687,      161471,  -2.8710
2883   ,開發金       ,20020304,   20.90,   21.70,   20.80,   21.70,    44571,      947323,   5.3398,   0.5686,      170093,   5.2021
2883   ,開發金       ,20020305,   22.10,   22.20,   21.50,   21.70,    38508,      838454,   0.0000,   0.4913,      170093,   0.0000
2883   ,開發金       ,20020306,   21.70,   22.20,   21.50,   22.10,    47503,     1042219,   1.8433,   0.6060,      173229,   1.8265
2883   ,開發金       ,20020307,   22.50,   23.20,   22.30,   23.10,    96367,     2204182,   4.5249,   1.2294,      181067,   4.4255
2883   ,開發金       ,20020308,   23.30,   23.50,   22.70,   22.90,    57741,     1327956,  -0.8658,   0.7366,      179499,  -0.8696
2883   ,開發金       ,20020311,   23.20,   23.80,   22.80,   23.80,    83782,     1961142,   3.9301,   1.0689,      186554,   3.8549
2883   ,開發金       ,20020312,   24.00,   24.40,   23.70,   24.20,    92295,     2218715,   1.6807,   1.1775,      189689,   1.6667
2883   ,開發金       ,20020313,   24.20,   24.30,   23.60,   23.60,    48562,     1158951,  -2.4793,   0.6195,      184986,  -2.5106
2883   ,開發金       ,20020314,   23.40,   23.90,   23.30,   23.60,    27726,      652389,   0.0000,   0.3537,      184986,   0.0000
2883   ,開發金       ,20020315,   23.80,   23.90,   23.30,   23.30,    30544,      721839,  -1.2712,   0.3897,      182635,  -1.2793
2883   ,開發金       ,20020318,   23.60,   23.60,   23.20,   23.20,    23059,      537602,  -0.4292,   0.2942,      181851,  -0.4301
2883   ,開發金       ,20020319,   23.50,   23.60,   23.00,   23.00,    20402,      474977,  -0.8621,   0.2603,      180283,  -0.8658
2883   ,開發金       ,20020320,   23.20,   23.60,   22.90,   23.60,    25688,      598747,   2.6087,   0.3277,      184986,   2.5752
2883   ,開發金       ,20020321,   23.20,   23.60,   23.00,   23.60,    20785,      487052,   0.0000,   0.2652,      184986,   0.0000
2883   ,開發金       ,20020322,   23.80,   24.40,   23.60,   24.40,    75292,     1809158,   3.3898,   0.9606,      191257,   3.3336
2883   ,開發金       ,20020325,   24.50,   25.00,   24.40,   25.00,    75446,     1867153,   2.4590,   0.9625,      195960,   2.4293
2883   ,開發金       ,20020326,   24.60,   24.80,   24.10,   24.10,    28242,      692979,  -3.6000,   0.3603,      188905,  -3.6664
2883   ,開發金       ,20020327,   24.40,   25.00,   24.00,   24.60,    65087,     1597117,   2.0747,   0.8304,      192825,   2.0535
2883   ,開發金       ,20020328,   24.60,   24.70,   23.80,   24.10,    29833,      721531,  -2.0325,   0.3806,      188905,  -2.0535
2883   ,開發金       ,20020329,   24.50,   24.50,   23.80,   23.90,    21940,      528006,  -0.8299,   0.2799,      187338,  -0.8333
2883   ,開發金       ,20020401,   23.00,   23.90,   23.00,   23.90,    21683,      509382,   0.0000,   0.2766,      187338,   0.0000
2883   ,開發金       ,20020402,   23.80,   24.20,   23.60,   23.60,    24013,      573338,  -1.2552,   0.3063,      184986,  -1.2632
2883   ,開發金       ,20020403,   23.20,   24.10,   23.20,   24.10,    28972,      685412,   2.1186,   0.3696,      188905,   2.0965
2883   ,開發金       ,20020404,   24.30,   24.70,   23.80,   23.80,    41636,     1008166,  -1.2448,   0.5312,      186554,  -1.2526
2883   ,開發金       ,20020408,   24.00,   24.70,   24.00,   24.20,    39196,      954787,   1.6807,   0.5000,      189689,   1.6667
2883   ,開發金       ,20020409,   24.30,   24.30,   23.10,   23.20,    28328,      669738,  -4.1322,   0.3614,      181851,  -4.2200
2883   ,開發金       ,20020410,   23.20,   23.80,   23.00,   23.80,    21241,      494771,   2.5862,   0.2710,      186554,   2.5533
2883   ,開發金       ,20020411,   23.60,   23.80,   23.30,   23.80,    19045,      448091,   0.0000,   0.2430,      186554,   0.0000
2883   ,開發金       ,20020412,   23.30,   23.80,   23.30,   23.80,    12965,      305669,   0.0000,   0.1654,      186554,   0.0000
