symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2325   ,矽品         ,20000104,   81.50,   81.50,   77.50,   77.50,    38022,     3043874,  -3.1250,   3.3735,       87349,  -3.1749
2325   ,矽品         ,20000105,   76.00,   78.00,   75.50,   77.50,    30946,     2362871,   0.0000,   2.7456,       87349,   0.0000
2325   ,矽品         ,20000106,   77.50,   81.00,   76.00,   77.50,    45775,     3613765,   0.0000,   4.0613,       87349,   0.0000
2325   ,矽品         ,20000107,   76.00,   76.50,   74.00,   75.00,    19221,     1441556,  -3.2258,   1.7054,       84531,  -3.2790
2325   ,矽品         ,20000110,   75.00,   77.50,   74.00,   76.50,    21422,     1636430,   2.0000,   1.9006,       86222,   1.9803
2325   ,矽品         ,20000111,   78.50,   78.50,   72.50,   73.00,    20051,     1525145,  -4.5752,   1.7790,       82277,  -4.6831
2325   ,矽品         ,20000112,   73.50,   78.00,   73.50,   78.00,    25740,     1959199,   6.8493,   2.2838,       87913,   6.6249
2325   ,矽品         ,20000113,   79.00,   79.00,   76.00,   76.00,    27779,     2165407,  -2.5641,   2.4647,       85658,  -2.5975
2325   ,矽品         ,20000114,   77.50,   78.00,   74.50,   75.50,    16889,     1290516,  -0.6579,   1.4985,       85095,  -0.6601
2325   ,矽品         ,20000115,   77.00,   78.50,   76.00,   78.00,    18711,     1455907,   3.3113,   1.6601,       87913,   3.2576
2325   ,矽品         ,20000117,   79.00,   81.00,   77.50,   78.00,    25041,     1992902,   0.0000,   2.2217,       87913,   0.0000
2325   ,矽品         ,20000118,   78.00,   78.50,   76.00,   77.00,    14305,     1103344,  -1.2821,   1.2692,       86786,  -1.2903
2325   ,矽品         ,20000119,   77.50,   78.00,   75.00,   75.00,    14845,     1132411,  -2.5974,   1.3171,       84531,  -2.6317
2325   ,矽品         ,20000120,   75.00,   75.50,   73.00,   74.50,     8418,      624851,  -0.6667,   0.7469,       83968,  -0.6689
2325   ,矽品         ,20000121,   75.00,   77.00,   75.00,   75.50,     9002,      684008,   1.3423,   0.7987,       85095,   1.3334
2325   ,矽品         ,20000124,   76.00,   77.00,   75.50,   76.00,     7392,      564522,   0.6623,   0.6558,       85658,   0.6601
2325   ,矽品         ,20000125,   76.00,   76.00,   74.50,   75.00,     5055,      380192,  -1.3158,   0.4485,       84531,  -1.3245
2325   ,矽品         ,20000126,   76.50,   78.50,   76.50,   77.50,    24539,     1902484,   3.3333,   2.1772,       87349,   3.2790
2325   ,矽品         ,20000127,   78.50,   80.00,   76.50,   76.50,    20464,     1604785,  -1.2903,   1.8156,       86222,  -1.2987
2325   ,矽品         ,20000128,   77.00,   77.00,   75.00,   76.00,    10658,      808520,  -0.6536,   0.9456,       85658,  -0.6557
2325   ,矽品         ,20000129,   75.00,   76.50,   75.00,   76.00,     6377,      483669,   0.0000,   0.5658,       85658,   0.0000
2325   ,矽品         ,20000131,   73.50,   77.50,   73.50,   77.00,    12934,      976368,   1.3158,   1.1476,       86786,   1.3072
2325   ,矽品         ,20000201,   78.50,   78.50,   77.00,   77.00,     9079,      702457,   0.0000,   0.8055,       86786,   0.0000
2325   ,矽品         ,20000209,   78.50,   78.50,   74.00,   75.50,    21242,     1629907,  -1.9481,   1.8847,       85095,  -1.9673
2325   ,矽品         ,20000210,   75.00,   75.50,   73.50,   73.50,    19342,     1435061,  -2.6490,   1.7161,       82841,  -2.6847
2325   ,矽品         ,20000211,   73.50,   74.50,   72.00,   72.00,    19248,     1398872,  -2.0408,   1.7078,       81150,  -2.0619
2325   ,矽品         ,20000214,   72.00,   72.00,   70.00,   70.50,     9995,      705523,  -2.0833,   0.8868,       79459,  -2.1053
2325   ,矽品         ,20000215,   71.00,   72.00,   70.50,   72.00,     9173,      654976,   2.1277,   0.8139,       81150,   2.1053
2325   ,矽品         ,20000216,   72.50,   73.00,   70.50,   71.00,     8881,      634633,  -1.3889,   0.7880,       80023,  -1.3986
2325   ,矽品         ,20000217,   71.00,   74.00,   71.00,   72.50,    14452,     1053784,   2.1127,   1.2822,       81714,   2.0907
2325   ,矽品         ,20000218,   74.00,   74.00,   71.50,   72.00,     7789,      568052,  -0.6897,   0.6911,       81150,  -0.6920
2325   ,矽品         ,20000219,   72.00,   73.00,   71.00,   72.00,     5046,      363040,   0.0000,   0.4477,       81150,   0.0000
2325   ,矽品         ,20000221,   72.00,   72.50,   68.00,   68.50,     7194,      504776,  -4.8611,   0.6383,       77205,  -4.9832
2325   ,矽品         ,20000222,   68.00,   70.00,   67.50,   69.50,     7310,      502560,   1.4599,   0.6486,       78332,   1.4493
2325   ,矽品         ,20000223,   69.50,   70.00,   66.50,   66.50,     7932,      540530,  -4.3165,   0.7038,       74951,  -4.4125
2325   ,矽品         ,20000224,   67.00,   68.00,   66.00,   67.00,     7389,      493135,   0.7519,   0.6556,       75515,   0.7491
2325   ,矽品         ,20000225,   67.50,   68.00,   65.00,   65.00,     7680,      508461,  -2.9851,   0.6814,       73260,  -3.0305
2325   ,矽品         ,20000229,   66.00,   67.00,   64.00,   64.00,    10092,      661578,  -1.5385,   0.8954,       72133,  -1.5504
2325   ,矽品         ,20000301,   65.50,   68.00,   65.50,   67.50,    14415,      968633,   5.4688,   1.2790,       76078,   5.3245
2325   ,矽品         ,20000302,   67.50,   67.50,   65.00,   65.50,     8507,      563487,  -2.9630,   0.7548,       73824,  -3.0077
2325   ,矽品         ,20000303,   66.00,   66.50,   65.50,   66.50,     5490,      362359,   1.5267,   0.4871,       74951,   1.5152
2325   ,矽品         ,20000304,   67.50,   68.00,   67.00,   67.50,     7031,      474229,   1.5038,   0.6238,       76078,   1.4926
2325   ,矽品         ,20000306,   68.00,   68.00,   66.00,   66.50,     4335,      289338,  -1.4815,   0.3846,       74951,  -1.4926
2325   ,矽品         ,20000307,   66.50,   67.00,   63.00,   64.50,     7609,      492208,  -3.0075,   0.6751,       72697,  -3.0537
2325   ,矽品         ,20000308,   64.50,   66.50,   64.50,   65.00,    11420,      747556,   0.7752,   1.0132,       73260,   0.7722
2325   ,矽品         ,20000309,   65.50,   67.50,   65.50,   67.00,     9223,      612845,   3.0769,   0.8183,       75515,   3.0305
2325   ,矽品         ,20000310,   68.00,   68.00,   65.00,   65.00,     6430,      427419,  -2.9851,   0.5705,       73260,  -3.0305
2325   ,矽品         ,20000313,   64.00,   64.00,   60.50,   60.50,     6770,      414930,  -6.9231,   0.6007,       68189,  -7.1744
2325   ,矽品         ,20000314,   57.50,   60.50,   57.50,   58.00,    11769,      689219,  -4.1322,   1.0442,       65371,  -4.2200
2325   ,矽品         ,20000315,   58.00,   60.00,   57.00,   57.50,    11933,      697580,  -0.8621,   1.0587,       64808,  -0.8658
2325   ,矽品         ,20000316,   57.00,   60.00,   54.00,   59.50,    11520,      652767,   3.4783,   1.0221,       67062,   3.4191
2325   ,矽品         ,20000317,   59.50,   60.00,   58.00,   59.00,     8759,      522147,  -0.8403,   0.7771,       66498,  -0.8439
2325   ,矽品         ,20000320,   57.00,   57.00,   57.00,   57.00,      461,       26326,  -3.3898,   0.0409,       64244,  -3.4486
2325   ,矽品         ,20000321,   55.50,   60.50,   55.50,   60.50,     9143,      541106,   6.1404,   0.8112,       68189,   5.9592
2325   ,矽品         ,20000322,   61.00,   64.50,   60.50,   64.50,    13036,      822076,   6.6116,   1.1566,       72697,   6.4022
2325   ,矽品         ,20000323,   67.00,   69.00,   67.00,   69.00,    20736,     1423998,   6.9767,   1.8398,       77769,   6.7441
2325   ,矽品         ,20000324,   70.00,   71.00,   68.00,   69.00,    14817,     1026801,   0.0000,   1.3146,       77769,   0.0000
2325   ,矽品         ,20000327,   69.50,   73.50,   69.50,   72.00,    22081,     1590634,   4.3478,   1.9591,       81150,   4.2560
2325   ,矽品         ,20000328,   72.00,   73.50,   70.00,   70.50,    16877,     1206755,  -2.0833,   1.4974,       79460,  -2.1053
2325   ,矽品         ,20000329,   70.50,   70.50,   68.50,   69.00,     8513,      592110,  -2.1277,   0.7553,       77769,  -2.1506
2325   ,矽品         ,20000330,   68.50,   71.50,   68.50,   69.50,    14970,     1049422,   0.7246,   1.3282,       78333,   0.7220
2325   ,矽品         ,20000331,   68.00,   69.00,   67.00,   68.00,     8864,      602806,  -2.1583,   0.7864,       76642,  -2.1819
2325   ,矽品         ,20000401,   68.50,   70.00,   68.00,   70.00,    13894,      961022,   2.9412,   1.2327,       78896,   2.8988
2325   ,矽品         ,20000405,   69.00,   74.00,   68.50,   70.50,    28565,     2057462,   0.7143,   2.5344,       79460,   0.7117
2325   ,矽品         ,20000406,   73.00,   73.50,   70.50,   72.00,    26979,     1945361,   2.1277,   2.3937,       81150,   2.1053
2325   ,矽品         ,20000407,   73.00,   73.50,   70.00,   70.50,    13017,      934355,  -2.0833,   1.1549,       79460,  -2.1053
2325   ,矽品         ,20000408,   71.50,   74.50,   71.50,   73.50,    26351,     1923644,   4.2553,   2.3380,       82841,   4.1673
2325   ,矽品         ,20000410,   74.00,   77.00,   74.00,   74.00,    33257,     2515741,   0.6803,   2.9507,       83405,   0.6780
2325   ,矽品         ,20000411,   74.50,   75.50,   73.00,   73.50,    16978,     1261361,  -0.6757,   1.5063,       82841,  -0.6780
2325   ,矽品         ,20000412,   73.00,   73.50,   70.50,   70.50,    12063,      864888,  -4.0816,   1.0703,       79460,  -4.1673
2325   ,矽品         ,20000413,   68.00,   69.00,   66.50,   68.00,    10373,      700852,  -3.5461,   0.9203,       76642,  -3.6105
2325   ,矽品         ,20000414,   69.00,   69.50,   67.00,   69.00,    14809,     1016213,   1.4706,   1.3139,       77769,   1.4599
2325   ,矽品         ,20000415,   64.50,   66.50,   64.50,   65.00,    11017,      716809,  -5.7971,   0.9775,       73261,  -5.9719
2325   ,矽品         ,20000417,   65.50,   67.00,   65.00,   66.00,     9676,      638566,   1.5385,   0.8585,       74388,   1.5267
2325   ,矽品         ,20000418,   69.00,   69.00,   66.50,   67.50,    14014,      952723,   2.2727,   1.2434,       76078,   2.2473
2325   ,矽品         ,20000419,   68.50,   68.50,   65.00,   65.00,     9108,      608276,  -3.7037,   0.8081,       73261,  -3.7740
2325   ,矽品         ,20000420,   66.00,   68.50,   64.50,   68.00,    15863,     1057812,   4.6154,   1.4074,       76642,   4.5120
2325   ,矽品         ,20000421,   69.00,   69.50,   67.50,   68.00,     8208,      562740,   0.0000,   0.7282,       76642,   0.0000
2325   ,矽品         ,20000424,   68.00,   69.00,   67.00,   67.50,    10761,      732035,  -0.7353,   0.9548,       76078,  -0.7380
2325   ,矽品         ,20000425,   67.50,   69.50,   67.50,   69.00,    20071,     1379681,   2.2222,   1.7808,       77769,   2.1979
2325   ,矽品         ,20000426,   70.00,   71.50,   65.00,   67.00,    30199,     2110283,  -2.8986,   2.6794,       75515,  -2.9414
2325   ,矽品         ,20000427,   67.50,   68.50,   65.00,   67.00,    12999,      869368,   0.0000,   1.1533,       75515,   0.0000
2325   ,矽品         ,20000428,   67.50,   70.50,   66.00,   69.50,    21376,     1471902,   3.7313,   1.8966,       78333,   3.6634
2325   ,矽品         ,20000429,   69.50,   71.00,   67.00,   67.50,    12539,      867949,  -2.8777,   1.1125,       76078,  -2.9199
2325   ,矽品         ,20000502,   68.50,   68.50,   66.50,   66.50,     5378,      362727,  -1.4815,   0.4772,       74951,  -1.4926
2325   ,矽品         ,20000503,   66.00,   68.00,   65.50,   66.00,     8828,      587983,  -0.7519,   0.7833,       74388,  -0.7547
2325   ,矽品         ,20000504,   67.00,   67.50,   64.00,   64.50,     8238,      543128,  -2.2727,   0.7309,       72697,  -2.2990
2325   ,矽品         ,20000505,   64.50,   69.00,   63.50,   69.00,     8959,      596921,   6.9767,   0.7949,       77769,   6.7441
2325   ,矽品         ,20000506,   69.50,   69.50,   67.00,   67.50,     6871,      469767,  -2.1739,   0.6096,       76078,  -2.1979
2325   ,矽品         ,20000508,   68.00,   69.00,   66.50,   68.00,     5212,      353875,   0.7407,   0.4624,       76642,   0.7380
2325   ,矽品         ,20000509,   67.00,   68.00,   65.50,   66.00,     2956,      196004,  -2.9412,   0.2623,       74388,  -2.9853
2325   ,矽品         ,20000510,   66.50,   67.50,   65.00,   65.50,     3191,      211490,  -0.7576,   0.2831,       73824,  -0.7605
2325   ,矽品         ,20000511,   64.50,   64.50,   62.50,   63.00,     4709,      299141,  -3.8168,   0.4178,       71007,  -3.8915
2325   ,矽品         ,20000512,   64.00,   65.00,   63.00,   63.50,     6985,      447041,   0.7937,   0.6197,       71570,   0.7905
2325   ,矽品         ,20000515,   64.00,   64.00,   62.50,   62.50,     4101,      258700,  -1.5748,   0.3639,       70443,  -1.5873
2325   ,矽品         ,20000516,   62.50,   65.50,   62.50,   65.00,     5252,      337770,   4.0000,   0.4660,       73261,   3.9221
2325   ,矽品         ,20000517,   66.00,   69.00,   66.00,   68.00,    10525,      714046,   4.6154,   0.9338,       76642,   4.5120
2325   ,矽品         ,20000518,   67.00,   67.50,   66.00,   66.00,     4020,      268586,  -2.9412,   0.3567,       74388,  -2.9853
2325   ,矽品         ,20000519,   66.50,   68.00,   66.50,   68.00,     6062,      408596,   3.0303,   0.5378,       76642,   2.9853
2325   ,矽品         ,20000520,   66.00,   68.00,   64.00,   64.00,     5464,      363998,  -5.8824,   0.4848,       72134,  -6.0625
2325   ,矽品         ,20000522,   66.50,   67.00,   65.00,   66.50,     4921,      324334,   3.9063,   0.4366,       74951,   3.8319
2325   ,矽品         ,20000523,   67.00,   67.50,   66.00,   67.00,     6314,      421887,   0.7519,   0.5602,       75515,   0.7491
2325   ,矽品         ,20000524,   66.00,   69.00,   65.50,   68.00,    11089,      751831,   1.4925,   0.9839,       76642,   1.4815
2325   ,矽品         ,20000525,   69.00,   69.50,   64.00,   65.00,    13662,      917728,  -4.4118,   1.2121,       73261,  -4.5120
2325   ,矽品         ,20000526,   63.00,   65.00,   63.00,   64.00,     6459,      412994,  -1.5385,   0.5731,       72134,  -1.5504
2325   ,矽品         ,20000529,   64.00,   65.50,   64.00,   64.00,     3859,      249388,   0.0000,   0.3424,       72134,   0.0000
2325   ,矽品         ,20000530,   64.00,   65.00,   63.00,   64.50,     8111,      517742,   0.7813,   0.7196,       72697,   0.7782
2325   ,矽品         ,20000531,   65.50,   66.00,   63.00,   64.00,    19294,     1249669,  -0.7752,   1.7118,       72134,  -0.7782
2325   ,矽品         ,20000601,   64.00,   66.00,   63.50,   65.00,    27077,     1750849,   1.5625,   2.4024,       73261,   1.5504
2325   ,矽品         ,20000602,   66.00,   66.50,   63.50,   63.50,    24461,     1589796,  -2.3077,   2.1703,       71570,  -2.3347
2325   ,矽品         ,20000603,   64.00,   64.50,   62.00,   62.00,    13778,      869550,  -2.3622,   1.2224,       69879,  -2.3906
2325   ,矽品         ,20000605,   62.00,   63.50,   61.50,   63.50,    11974,      748961,   2.4194,   1.0624,       71570,   2.3906
2325   ,矽品         ,20000607,   63.50,   66.50,   63.00,   66.50,    19643,     1280019,   4.7244,   1.5381,       84926,   4.6162
2325   ,矽品         ,20000608,   67.00,   71.00,   67.00,   68.50,    46641,     3213518,   3.0075,   3.6521,       87481,   2.9632
2325   ,矽品         ,20000609,   69.50,   71.00,   69.50,   69.50,    27108,     1898561,   1.4599,   2.1226,       88758,   1.4493
2325   ,矽品         ,20000612,   70.50,   71.50,   70.50,   71.00,    18942,     1344006,   2.1583,   1.4832,       90673,   2.1353
2325   ,矽品         ,20000613,   69.00,   71.00,   68.00,   68.50,    11362,      788882,  -3.5211,   0.8897,       87481,  -3.5846
2325   ,矽品         ,20000614,   69.00,   70.00,   69.00,   69.00,     9062,      629509,   0.7299,   0.7096,       88119,   0.7273
2325   ,矽品         ,20000615,   69.00,   70.00,   69.00,   69.00,     8944,      622456,   0.0000,   0.7003,       88119,   0.0000
2325   ,矽品         ,20000616,   70.00,   70.50,   68.00,   68.50,     9854,      683502,  -0.7246,   0.7716,       87481,  -0.7273
2325   ,矽品         ,20000617,   69.00,   69.00,   66.00,   66.50,     9529,      640761,  -2.9197,   0.7461,       84926,  -2.9632
2325   ,矽品         ,20000619,   66.50,   68.00,   65.50,   68.00,     3897,      259279,   2.2556,   0.3051,       86842,   2.2306
2325   ,矽品         ,20000620,   70.00,   70.00,   68.50,   68.50,    12370,      855218,   0.7353,   0.9686,       87481,   0.7326
2325   ,矽品         ,20000621,   69.50,   70.50,   69.00,   69.50,    14629,     1020755,   1.4599,   1.1455,       88758,   1.4493
2325   ,矽品         ,20000622,   70.50,   74.00,   69.50,   74.00,    38062,     2780643,   6.4748,   2.9804,       94505,   6.2738
2325   ,矽品         ,20000623,   74.00,   76.00,   73.00,   73.50,    30667,     2285781,  -0.6757,   2.4013,       93866,  -0.6780
2325   ,矽品         ,20000626,   73.50,   73.50,   70.50,   71.00,    10109,      724688,  -3.4014,   0.7916,       90673,  -3.4606
2325   ,矽品         ,20000627,   71.50,   72.00,   69.00,   71.00,    10592,      746253,   0.0000,   0.8294,       90673,   0.0000
2325   ,矽品         ,20000628,   70.50,   71.50,   69.00,   70.50,     9354,      656026,  -0.7042,   0.7324,       90035,  -0.7067
2325   ,矽品         ,20000629,   70.50,   71.00,   66.00,   66.00,    10121,      686772,  -6.3830,   0.7925,       84288,  -6.5958
2325   ,矽品         ,20000630,   66.00,   70.00,   64.50,   69.00,    15307,     1041662,   4.5455,   1.1986,       88119,   4.4452
2325   ,矽品         ,20000703,   68.50,   69.50,   65.50,   66.50,     6443,      433120,  -3.6232,   0.5045,       84926,  -3.6905
2325   ,矽品         ,20000704,   66.50,   67.00,   63.50,   64.00,     7747,      504708,  -3.7594,   0.6066,       81734,  -3.8319
2325   ,矽品         ,20000705,   65.00,   68.00,   63.00,   67.50,    10280,      673084,   5.4688,   0.8050,       86203,   5.3245
2325   ,矽品         ,20000706,   67.00,   68.50,   65.50,   67.00,     8099,      541593,  -0.7407,   0.6342,       85565,  -0.7435
2325   ,矽品         ,20000707,   68.50,   70.00,   67.00,   67.50,    10222,      699314,   0.7463,   0.8004,       86203,   0.7435
2325   ,矽品         ,20000710,   68.00,   70.00,   66.50,   69.50,    10540,      719085,   2.9630,   0.8253,       88758,   2.9199
