symbol,abbreviation,year_month_day,open_price,high_price,low_price,close_price,volume_1000_shares,value_1000_dollars,simple_roi_%,turnover_ratio_%,market_value_million_dollars,continuous_roi_%
2201   ,¸Î¶©         ,20000104,   22.90,   23.00,   22.40,   22.60,     2989,       67725,  -0.8772,   0.1908,       35404,  -0.8811
2201   ,¸Î¶©         ,20000105,   22.40,   23.50,   22.40,   23.40,     6682,      154292,   3.5398,   0.4265,       36657,   3.4786
2201   ,¸Î¶©         ,20000106,   23.60,   25.00,   23.60,   25.00,     8326,      204923,   6.8376,   0.5315,       39164,   6.6140
2201   ,¸Î¶©         ,20000107,   26.00,   26.70,   25.60,   26.70,    14464,      377029,   6.8000,   0.9233,       41827,   6.5788
2201   ,¸Î¶©         ,20000110,   27.50,   27.50,   26.20,   26.50,    10405,      280180,  -0.7491,   0.6642,       41514,  -0.7519
2201   ,¸Î¶©         ,20000111,   26.80,   27.10,   25.00,   25.50,     5831,      152957,  -3.7736,   0.3722,       39947,  -3.8466
2201   ,¸Î¶©         ,20000112,   25.50,   26.00,   25.30,   25.50,     3511,       90445,   0.0000,   0.2241,       39947,   0.0000
2201   ,¸Î¶©         ,20000113,   25.60,   26.00,   24.70,   24.80,     7549,      189822,  -2.7451,   0.4819,       38851,  -2.7835
2201   ,¸Î¶©         ,20000114,   25.20,   25.50,   24.80,   24.80,     4812,      120751,   0.0000,   0.3072,       38851,   0.0000
2201   ,¸Î¶©         ,20000115,   25.10,   25.30,   24.80,   25.00,     3752,       93905,   0.8065,   0.2395,       39164,   0.8032
2201   ,¸Î¶©         ,20000117,   25.40,   26.30,   25.20,   26.10,     7097,      183271,   4.4000,   0.4530,       40887,   4.3059
2201   ,¸Î¶©         ,20000118,   26.40,   27.00,   26.00,   26.20,     8403,      222811,   0.3831,   0.5364,       41044,   0.3824
2201   ,¸Î¶©         ,20000119,   26.50,   27.40,   26.50,   26.80,    10297,      277159,   2.2901,   0.6573,       41984,   2.2642
2201   ,¸Î¶©         ,20000120,   27.30,   27.30,   26.00,   26.10,     5410,      143743,  -2.6119,   0.3453,       40887,  -2.6467
2201   ,¸Î¶©         ,20000121,   26.20,   26.30,   25.60,   26.00,     3684,       95455,  -0.3831,   0.2352,       40730,  -0.3839
2201   ,¸Î¶©         ,20000124,   26.10,   26.30,   25.60,   26.30,     5214,      135695,   1.1538,   0.3328,       41200,   1.1472
2201   ,¸Î¶©         ,20000125,   26.50,   27.40,   26.30,   26.70,     9361,      251735,   1.5209,   0.5975,       41827,   1.5095
2201   ,¸Î¶©         ,20000126,   27.00,   27.10,   26.00,   26.50,     7247,      191108,  -0.7491,   0.4626,       41514,  -0.7519
2201   ,¸Î¶©         ,20000127,   26.60,   27.40,   26.60,   26.90,     9170,      247314,   1.5094,   0.5854,       42140,   1.4982
2201   ,¸Î¶©         ,20000128,   27.20,   28.70,   27.20,   28.70,    18533,      519560,   6.6914,   1.1830,       44960,   6.4771
2201   ,¸Î¶©         ,20000129,   28.70,   30.30,   28.00,   28.40,    24833,      724860,  -1.0453,   1.5852,       44490,  -1.0508
2201   ,¸Î¶©         ,20000131,   28.60,   28.70,   27.70,   28.00,     6855,      193140,  -1.4085,   0.4376,       43864,  -1.4185
2201   ,¸Î¶©         ,20000201,   28.20,   28.60,   27.80,   28.00,     9152,      257472,   0.0000,   0.5842,       43864,   0.0000
2201   ,¸Î¶©         ,20000209,   28.50,   28.50,   27.00,   27.50,     8772,      241915,  -1.7857,   0.5599,       43080,  -1.8019
2201   ,¸Î¶©         ,20000210,   27.60,   28.70,   27.60,   28.50,    10509,      296512,   3.6364,   0.6708,       44647,   3.5718
2201   ,¸Î¶©         ,20000211,   29.00,   29.60,   28.00,   28.00,    15767,      458318,  -1.7544,   1.0065,       43864,  -1.7700
2201   ,¸Î¶©         ,20000214,   28.40,   28.80,   28.10,   28.20,     6992,      198448,   0.7143,   0.4463,       44177,   0.7117
2201   ,¸Î¶©         ,20000215,   28.50,   30.10,   28.50,   30.10,    21542,      633674,   6.7376,   1.3751,       47153,   6.5203
2201   ,¸Î¶©         ,20000216,   30.80,   30.90,   29.50,   30.30,    24040,      730531,   0.6645,   1.5346,       47467,   0.6623
2201   ,¸Î¶©         ,20000217,   30.10,   31.20,   30.00,   30.30,    17470,      534593,   0.0000,   1.1152,       47467,   0.0000
2201   ,¸Î¶©         ,20000218,   30.90,   31.40,   30.00,   30.10,    13508,      414183,  -0.6601,   0.8623,       47153,  -0.6623
2201   ,¸Î¶©         ,20000219,   29.50,   30.60,   29.20,   30.30,    11942,      357107,   0.6645,   0.7623,       47467,   0.6623
2201   ,¸Î¶©         ,20000221,   30.80,   31.40,   30.00,   30.30,    15909,      488871,   0.0000,   1.0155,       47467,   0.0000
2201   ,¸Î¶©         ,20000222,   30.50,   30.90,   28.40,   28.60,     7356,      216421,  -5.6106,   0.4696,       44804,  -5.7741
2201   ,¸Î¶©         ,20000223,   28.90,   29.20,   28.20,   28.50,     4546,      130370,  -0.3497,   0.2902,       44647,  -0.3503
2201   ,¸Î¶©         ,20000224,   28.60,   28.90,   27.50,   27.50,     4571,      128303,  -3.5088,   0.2918,       43080,  -3.5718
2201   ,¸Î¶©         ,20000225,   27.50,   27.60,   26.00,   26.20,     5595,      150110,  -4.7273,   0.3571,       41044,  -4.8427
2201   ,¸Î¶©         ,20000229,   26.50,   26.80,   26.00,   26.00,     2559,       67130,  -0.7634,   0.1633,       40730,  -0.7663
2201   ,¸Î¶©         ,20000301,   26.50,   26.70,   26.10,   26.60,     4144,      109630,   2.3077,   0.2645,       41670,   2.2815
2201   ,¸Î¶©         ,20000302,   27.00,   27.00,   26.20,   26.20,     2827,       75416,  -1.5038,   0.1805,       41044,  -1.5152
2201   ,¸Î¶©         ,20000303,   26.50,   26.60,   26.10,   26.10,     2195,       57828,  -0.3817,   0.1401,       40887,  -0.3824
2201   ,¸Î¶©         ,20000304,   26.50,   26.70,   26.10,   26.20,     2497,       65913,   0.3831,   0.1594,       41044,   0.3824
