transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,81.5,81.5,77.5,77.5,38022,3043874,-3.125
20000105,76,78,75.5,77.5,30946,2362871,0
20000106,77.5,81,76,77.5,45775,3613765,0
20000107,76,76.5,74,75,19221,1441556,-3.2258
20000110,75,77.5,74,76.5,21422,1636430,2
20000111,78.5,78.5,72.5,73,20051,1525145,-4.5752
20000112,73.5,78,73.5,78,25740,1959199,6.8493
20000113,79,79,76,76,27779,2165407,-2.5641
20000114,77.5,78,74.5,75.5,16889,1290516,-0.6579
20000115,77,78.5,76,78,18711,1455907,3.3113
20000117,79,81,77.5,78,25041,1992902,0
20000118,78,78.5,76,77,14305,1103344,-1.2821
20000119,77.5,78,75,75,14845,1132411,-2.5974
20000120,75,75.5,73,74.5,8418,624851,-0.6667
20000121,75,77,75,75.5,9002,684008,1.3423
20000124,76,77,75.5,76,7392,564522,0.6623
20000125,76,76,74.5,75,5055,380192,-1.3158
20000126,76.5,78.5,76.5,77.5,24539,1902484,3.3333
20000127,78.5,80,76.5,76.5,20464,1604785,-1.2903
20000128,77,77,75,76,10658,808520,-0.6536
20000129,75,76.5,75,76,6377,483669,0
20000131,73.5,77.5,73.5,77,12934,976368,1.3158
20000201,78.5,78.5,77,77,9079,702457,0
20000209,78.5,78.5,74,75.5,21242,1629907,-1.9481
20000210,75,75.5,73.5,73.5,19342,1435061,-2.649
20000211,73.5,74.5,72,72,19248,1398872,-2.0408
20000214,72,72,70,70.5,9995,705523,-2.0833
20000215,71,72,70.5,72,9173,654976,2.1277
20000216,72.5,73,70.5,71,8881,634633,-1.3889
20000217,71,74,71,72.5,14452,1053784,2.1127
20000218,74,74,71.5,72,7789,568052,-0.6897
20000219,72,73,71,72,5046,363040,0
20000221,72,72.5,68,68.5,7194,504776,-4.8611
20000222,68,70,67.5,69.5,7310,502560,1.4599
20000223,69.5,70,66.5,66.5,7932,540530,-4.3165
20000224,67,68,66,67,7389,493135,0.7519
20000225,67.5,68,65,65,7680,508461,-2.9851
20000229,66,67,64,64,10092,661578,-1.5385
20000301,65.5,68,65.5,67.5,14415,968633,5.4688
20000302,67.5,67.5,65,65.5,8507,563487,-2.963
20000303,66,66.5,65.5,66.5,5490,362359,1.5267
20000304,67.5,68,67,67.5,7031,474229,1.5038
20000306,68,68,66,66.5,4335,289338,-1.4815
20000307,66.5,67,63,64.5,7609,492208,-3.0075
20000308,64.5,66.5,64.5,65,11420,747556,0.7752
20000309,65.5,67.5,65.5,67,9223,612845,3.0769
20000310,68,68,65,65,6430,427419,-2.9851
