transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,136,139,133.5,137,29221,3988577,5.3846
20000105,133,136.5,133,136,18787,2532331,-0.7299
20000106,135,139,133,134,37271,5046405,-1.4706
20000107,130,134,127.5,134,23389,3063142,0
20000110,135,136,133,134.5,21886,2950173,0.3731
20000111,135.5,140.5,128,129,35398,4771878,-4.0892
20000112,129,132,126,130,23993,3110785,0.7752
20000113,131.5,134.5,128,128,30370,3986363,-1.5385
20000114,128,130,124,125,19625,2497624,-2.3438
20000115,128,129.5,126.5,128,15581,1997961,2.4
20000117,129,134,128,131.5,25048,3294745,2.7344
20000118,133,134,130.5,131.5,19632,2601433,0
20000119,132,137.5,131,132.5,34985,4719072,0.7605
20000120,134,138.5,134,138.5,37058,5049782,4.5283
20000121,138.5,143.5,137,138.5,54066,7588102,0
20000124,140,142,137,139.5,30134,4214638,0.722
20000125,139,142,138,138,18954,2653346,-1.0753
20000126,140,140.5,135,135,18054,2485895,-2.1739
20000127,135,136,132,132,13998,1869454,-2.2222
20000128,131,132.5,129,130,13249,1732109,-1.5152
20000129,128,132,127,132,11011,1432273,1.5385
20000131,132,134,131,132.5,10417,1383908,0.3788
20000201,134.5,137,134,135,14734,1995790,1.8868
20000209,139.5,139.5,135,135,15828,2176932,0
20000210,135,136,131,132,10411,1389906,-2.2222
20000211,132.5,137,131,131.5,16017,2151567,-0.3788
20000214,130.5,130.5,126.5,126.5,17027,2192082,-3.8023
20000215,126.5,128,125,127,17546,2218190,0.3953
20000216,127,135.5,127,135.5,28171,3699356,6.6929
20000217,136.5,139,132,133,28621,3900318,-1.845
20000218,136,137,133,135,29751,4032323,1.5038
20000219,136,139.5,135.5,137,32067,4412149,1.4815
20000221,138.5,140,133,133,32341,4447543,-2.9197
20000222,133,140,133,138,47004,6460830,3.7594
20000223,139.5,144.5,136,141.5,52313,7359244,2.5362
20000224,146,148,143,143,48204,7000187,1.0601
20000225,145,145,141,141,24075,3440352,-1.3986
20000229,144,145.5,140,142.5,19618,2813439,1.0638
20000301,143.5,145.5,141.5,142,20707,2975458,-0.3509
20000302,143,144,140.5,141,11541,1645178,-0.7042
20000303,141,144,141,143,17516,2496199,1.4184
20000304,145,145,138,138,20173,2845044,-3.4965
20000306,137,137,135,135,11705,1594737,-2.1739
20000307,135,139.5,135,138,14481,1986728,2.2222
20000308,138,140,137,137.5,11041,1530572,-0.3623
20000309,138,146,138,146,28745,4094089,6.1818
20000310,149,149.5,142,142,31375,4589573,-2.7397
20000313,139.5,139.5,132.5,132.5,25883,3456089,-6.6901
20000314,133,135,131,134.5,12697,1699705,1.5094
20000315,133,135,125.5,125.5,14498,1907566,-6.6914
20000316,120,131,117,130,32372,3963743,3.5857
20000317,130,132,127.5,128,17779,2304113,-1.5385
20000320,124,124,124,124,1580,195965,-3.125
20000321,120.5,132.5,120.5,132.5,15342,1977364,6.8548
20000322,132.5,138,132,137,21663,2931084,3.3962
20000323,138,145,138,142.5,32150,4575860,4.0146
20000324,143,146,140,142.5,26461,3779130,0
20000327,144,152,144,152,18379,2740312,6.6667
20000328,159,162,156,158,49330,7856717,3.9474
20000329,157,165,156,159,34853,5608221,0.6329
20000330,159,164,156,156,28482,4585013,-1.8868
20000331,155,158,152,153,18248,2822663,-1.9231
20000401,155,163,155,163,38681,6202918,6.5359
20000405,163,173,163,169,41742,7018336,3.681
20000406,170,171,160,160,22907,3767763,-5.3254
20000407,161,165,161,161,18946,3080162,0.625
20000408,163,166,161,161,17661,2888413,0
20000410,161,164,161,161,19116,3100246,0
20000411,160,163,156,157,20102,3194558,-2.4845
20000412,156,158,153,153,20029,3118501,-2.5478
20000413,145,149,142.5,145,27696,4007558,-5.2288
20000414,137,142,135,135.5,13484,1857480,-6.5517
20000415,126.5,126.5,126.5,126.5,8717,1102871,-6.6421
20000417,119,132.5,119,132.5,18382,2257692,4.7431
20000418,138.5,139,134,135,26364,3609060,1.8868
20000419,138,138,127,127,15976,2097461,-5.9259
20000420,127,129,121.5,126,13130,1652487,-0.7874
20000421,125,130,125,128,16231,2076986,1.5873
20000424,128,128,120.5,120.5,8974,1103880,-5.8594
20000425,117,124.5,117,123,13499,1632768,2.0747
20000426,125,125,117,117.5,12524,1521298,-4.4715
20000427,117.5,121,117,118.5,13167,1561429,0.8511
20000428,119.5,126.5,117.5,126.5,25105,3086363,6.7511
20000429,126.5,130,124,130,26230,3354096,2.7668
20000502,131.5,132,126,126,25970,3379479,-3.0769
20000503,122,123,119,119,13732,1657048,-5.5556
20000504,119,124,118,120,15283,1845337,0.8403
20000505,120,124.5,118.5,124.5,13905,1696971,3.75
20000506,124.5,126.5,121,122,9399,1170501,-2.008
20000508,122.5,124,119.5,120,6940,839553,-1.6393
20000509,120,122,119,121.5,8140,980518,1.25
20000510,122.5,125,121,121.5,10514,1291482,0
20000511,118.5,120.5,115.5,117.5,9447,1119803,-3.2922
20000512,120,123,118.5,123,14700,1779882,4.6809
20000515,123.5,124,120,121.5,8508,1040761,-1.2195
20000516,122.5,130,122,128.5,22884,2892084,5.7613
20000517,131,136,131,132.5,27948,3733615,3.1128
20000518,131,133.5,130,131,10757,1413438,-1.1321
20000519,131,132,128,129.5,9517,1241940,-1.145
20000520,129.5,131.5,121,123.5,13864,1762276,-4.6332
20000522,125,126,123.5,124,8163,1015557,0.4049
20000523,125,125.5,122,123,6048,744577,-0.8065
20000524,120,122,119,119.5,6612,794559,-2.8455
20000525,122,122,118.5,118.5,5491,660686,-0.8368
20000526,118,125,117.5,125,7526,903794,5.4852
20000529,124,126,122,122.5,7132,883693,-2
20000530,124,127.5,123,127,13976,1744069,3.6735
20000531,131,131,128,128,20091,2607001,0.7874
20000601,126.5,127,122,123,8479,1053832,-3.9063
20000602,125,126,118,120,29026,3519716,-2.439
20000603,120,120.5,112,113,37991,4380778,-5.8333
20000605,111.5,111.5,106,107,20805,2242934,-5.3097
20000607,108,114,108,114,20999,2341284,6.5421
20000608,116,116,111,112.5,17948,2044872,-1.3158
20000609,112.5,113,111,111.5,6964,778439,-0.8889
20000612,112,113,110,110,6048,673176,-1.3453
20000613,110,112,108.5,111,6410,711239,0.9091
20000614,113,116.5,112,116.5,20861,2393908,4.955
20000615,117,118,116,117.5,19657,2299556,0.8584
20000616,118,118.5,116,118,13062,1531839,0.4255
20000617,118,119.5,114.5,114.5,10135,1184587,-2.9661
20000619,114.5,115,110,112.5,9843,1104766,-1.7467
20000620,116,116,112,112.5,6617,751124,0
20000621,113,113.5,110,113,10696,1196454,0.4444
20000622,115,118,113.5,118,15644,1810490,4.4248
20000623,118,119,116,118.5,27143,3189386,0.4237
20000626,100,100,96.5,96.5,37427,3688946,-1.8565
20000627,94.5,96,90,90,13125,1203589,-6.7358
20000628,88,89,84,87.5,16570,1417158,-2.7778
20000629,88,88.5,86,87,21162,1857208,-0.5714
20000630,87.5,88.5,86,87,12901,1128770,0
20000703,87,88,84.5,86,6149,531694,-1.1494
20000704,86,87,80,80,8774,723088,-6.9767
20000705,80.5,85,78,84.5,16183,1333554,5.625
