transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,25.5,25.8,25.2,25.5,1016,25833,0
20000105,25.8,26.3,25.5,25.7,981,25399,0.7843
20000106,25.7,26.6,25.7,26.3,1805,47650,2.3346
20000107,27.8,28,27.2,28,3815,105348,6.4639
20000110,29.2,29.2,28.1,28.3,2718,77472,1.0714
20000111,28.8,28.8,27.5,27.5,2381,66572,-2.8269
20000112,27.6,28,27.5,27.6,1513,41972,0.3636
20000113,28,28.2,27.6,27.8,1659,46360,0.7246
20000114,28.5,29.3,28.3,28.5,5611,161218,2.518
20000115,28.6,28.8,27.8,28.1,1499,42181,-1.4035
20000117,28.3,28.7,28.1,28.5,2261,64025,1.4235
20000118,29.1,29.3,28.6,28.6,3059,88514,0.3509
20000119,28.7,29.2,28.7,28.8,2819,81796,0.6993
20000120,29,29.2,28,28.1,1576,44905,-2.4306
20000121,28.5,28.6,28,28.2,1803,50990,0.3559
20000124,28.4,29.5,28.2,29.3,3661,106193,3.9007
20000125,29.9,29.9,28.8,28.8,2271,66310,-1.7065
20000126,28.8,29.3,28.8,29.1,2539,73886,1.0417
20000127,29.4,30.4,29.2,29.5,5783,172831,1.3746
20000128,29.7,30.6,29.3,30,5670,169720,1.6949
20000129,30.2,30.9,29.6,29.7,4929,149726,-1
20000131,30,30.5,29.7,29.8,4108,123583,0.3367
20000201,30.3,30.3,29.8,29.8,2420,72416,0
20000209,30,30.5,29.6,29.6,2744,82323,-0.6711
20000210,29.6,30.8,29.6,30.6,5381,163489,3.3784
20000211,31.2,31.2,30,30.1,4436,136144,-1.634
20000214,30.1,30.7,30,30,3371,102385,-0.3322
20000215,30,30.4,29.5,29.7,2335,69769,-1
20000216,29.8,30.2,29.7,30,2116,63452,1.0101
20000217,30,31.2,30,31,5440,166913,3.3333
20000218,31.7,32.2,30.9,31.2,7436,234983,0.6452
20000219,31.2,31.7,31,31.7,4012,126077,1.6026
20000221,32,33.3,32,32.4,8017,261400,2.2082
20000222,32.7,32.7,30.3,30.6,3431,106838,-5.5556
20000223,30.9,30.9,29.7,29.7,2604,78602,-2.9412
20000224,29.7,30,28.7,29.2,1716,50534,-1.6835
20000225,29,29.1,28.1,28.2,1586,45369,-3.4247
20000229,28.5,29,28,28.4,695,19735,0.7092
20000301,29,29.7,28.7,29.5,2038,59774,3.8732
20000302,29.5,29.5,28.6,28.7,839,24345,-2.7119
20000303,29,29.3,28.5,28.6,1069,30842,-0.3484
20000304,29.2,29.2,28.2,28.4,1371,39105,-0.6993
20000306,28.6,28.6,28,28.1,808,22723,-1.0563
20000307,28,28.4,27.9,28,992,27863,-0.3559
20000308,28.3,28.4,28,28.1,618,17396,0.3571
20000309,28.4,28.8,28.1,28.1,1128,31909,0
20000310,28.5,28.5,28,28,1172,32950,-0.3559
20000313,28,28,26.1,26.1,2141,56197,-6.7857
20000314,25,26.3,25,26.1,921,23799,0
20000315,25.8,26.9,25.6,25.9,645,16784,-0.7663
20000316,25.5,25.9,25.5,25.8,1070,27407,-0.3861
20000317,25.8,26.4,25.8,26.3,1094,28559,1.938
20000320,25.4,25.4,25.4,25.4,904,22964,-3.4221
20000321,25.4,27.1,25.4,27.1,1348,35928,6.6929
20000322,28.2,28.9,28,28.9,3450,98941,6.6421
20000323,30,30.3,29.2,29.8,5646,168055,3.1142
20000324,29.2,29.2,28.8,28.8,1753,50621,-3.3557
20000327,30,30,28.2,29.1,1923,56038,1.0417
20000328,29.8,30,29.1,29.3,2489,73589,0.6873
20000329,29.4,29.7,29,29,1881,55136,-1.0239
20000330,29.5,29.9,29,29.1,2215,65330,0.3448
20000331,29.1,29.5,29,29.2,1002,29226,0.3436
20000401,29.1,29.3,28.7,28.9,1048,30271,-1.0274
20000405,29.2,30,29,29.8,2344,69315,3.1142
20000406,30,31,29.8,30.2,4047,122812,1.3423
20000407,30.6,30.6,29.5,29.5,1611,48289,-2.3179
20000408,29.5,29.8,29.1,29.1,1519,44734,-1.3559
20000410,29,30,28.9,29.8,1802,53139,2.4055
20000411,29.8,29.8,29.5,29.6,1059,31348,-0.6711
20000412,29.8,30.2,29.4,29.4,2191,65511,-0.6757
20000413,29.1,29.5,28.7,28.7,1728,50194,-2.381
20000414,28.3,29.1,28.3,28.4,1338,38327,-1.0453
20000415,27.5,28,26.7,26.9,1485,40679,-5.2817
20000417,26.7,27.3,26.7,27.2,1118,30178,1.1152
20000418,27.6,28,27.5,27.6,850,23567,1.4706
20000419,27.8,28.2,27.3,27.5,546,15101,-0.3623
20000420,28,28.2,27.5,27.6,493,13684,0.3636
20000421,28,28.3,27.8,27.9,954,26760,1.087
20000424,27.7,28.2,27,27,818,22786,-3.2258
20000425,27,27.6,26.8,27,473,12819,0
20000426,27.1,27.1,26,26.5,803,21348,-1.8519
20000427,26.2,26.5,25.7,26,706,18450,-1.8868
20000428,26,26.9,25.6,26.2,683,17782,0.7692
20000429,26.2,26.2,26,26,773,20182,-0.7634
20000502,26,26.3,26,26,624,16282,0
20000503,26,26,25.7,25.7,590,15237,-1.1538
20000504,25.7,26.4,25.7,25.9,790,20627,0.7782
20000505,26,26.9,26,26.5,766,20281,2.3166
20000506,26.6,26.7,26.1,26.1,766,20220,-1.5094
20000508,26.1,26.4,25.7,25.7,835,21700,-1.5326
20000509,26.2,27.4,26.2,27.1,3183,86440,5.4475
20000510,27.2,27.3,26.6,26.6,1073,28898,-1.845
20000511,26.8,26.8,26.1,26.5,580,15270,-0.3759
20000512,26.7,27.5,26.5,27.1,1741,47152,2.2642
20000515,27.2,27.3,26.6,26.6,569,15414,-1.845
20000516,26.9,27.2,26.5,27.1,756,20281,1.8797
20000517,28.5,28.9,27.7,28.9,4212,121144,6.6421
20000518,28.7,28.7,27.5,28.1,1268,35766,-2.7682
20000519,28.3,29.3,28.3,29.2,2520,72872,3.9146
20000520,29,29.2,27.2,27.2,1936,55087,-6.8493
20000522,27.7,27.8,27.2,27.3,1493,40967,0.3676
20000523,27.3,27.7,27,27.1,715,19464,-0.7326
20000524,26.5,27.1,26.2,26.6,728,19453,-1.845
20000525,27,27.4,26.8,26.9,614,16611,1.1278
20000526,27,27.6,26.9,27.3,804,21992,1.487
20000529,27.4,27.4,26.7,26.8,950,25622,-1.8315
20000530,26.8,27.1,26.8,27.1,443,11965,1.1194
20000531,27.5,27.5,27,27.1,458,12435,0
20000601,27.2,27.3,26.8,26.9,267,7202,-0.738
20000602,27.2,27.4,27,27.1,639,17330,0.7435
20000603,27.5,27.5,27,27,458,12456,-0.369
20000605,27.4,27.6,27,27,553,15091,0
20000607,26.9,27,26.5,26.8,594,15883,-0.7407
20000608,26.8,27,26.6,26.8,428,11489,0
20000609,26.8,26.9,26.1,26.5,944,24966,-1.1194
20000612,26.5,26.5,26,26.1,531,13890,-1.5094
20000613,25.7,26.2,25.7,26.2,510,13260,0.3831
20000614,26.2,26.3,25.9,26,425,11069,-0.7634
20000615,26.2,26.2,25.8,25.8,368,9592,-0.7692
20000616,26.2,26.2,25.8,26.2,247,6435,1.5504
20000617,26.4,26.4,25.9,26.2,175,4565,0
20000619,26.2,26.2,25.9,25.9,202,5246,-1.145
20000620,26,26.2,25.9,25.9,448,11688,0
20000621,25.9,26.2,25.9,25.9,175,4548,0
20000622,25.9,26.2,25.9,26,415,10808,0.3861
20000623,26,26.1,25.7,25.7,368,9501,-1.1538
20000626,25.7,25.7,25.4,25.6,488,12475,-0.3891
20000627,25.6,25.8,25.5,25.8,552,14183,0.7813
20000628,24.2,25.7,24.2,24.7,776,19210,-4.2636
20000629,24.7,25.2,24.5,24.5,381,9402,-0.8097
20000630,24.6,25,24.5,24.9,444,11014,1.6327
20000703,24.9,25.5,24.7,25.5,822,20681,2.4096
20000704,25.7,25.8,24.7,24.7,453,11394,-3.1373
20000705,24.5,25.2,24.5,25.2,1009,25201,2.0243
20000706,25.2,25.8,25,25.8,1973,49767,2.381
20000707,21.1,21.3,20.1,20.4,1246,26054,-3.1783
20000710,20.2,20.8,20.2,20.4,826,16937,0
20000711,20.4,20.6,20,20.1,594,12080,-1.4706
20000712,20.1,20.3,19.6,19.7,541,10753,-1.99
20000713,19.7,19.9,19.5,19.9,709,14011,1.0152
20000714,19.9,21.1,19.9,21.1,2952,60230,6.0302
20000715,20.5,20.9,20.4,20.4,1072,22061,-3.3175
20000717,20.6,21.2,20.6,21.2,1272,26749,3.9216
20000718,21.2,21.2,20.3,20.4,536,11110,-3.7736
20000719,20.4,20.5,20.1,20.1,517,10496,-1.4706
20000720,20.2,20.7,20.2,20.3,641,13096,0.995
20000721,20.6,20.6,20.1,20.4,228,4659,0.4926
20000724,20.1,20.5,20,20.1,229,4630,-1.4706
20000725,20.3,20.6,20.3,20.3,1085,22085,0.995
20000726,20.4,20.7,20.3,20.6,782,16068,1.4778
20000727,20.4,20.6,20,20.1,329,6677,-2.4272
20000728,20.3,21.5,20.2,21.5,2407,51602,6.9652
20000729,22.1,23,21.9,23,6740,153792,6.9767
20000731,23.3,23.6,22.8,23,5592,130054,0
