transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,77,80,76,79.5,41007,3220611,6
20000105,76.5,78.5,76,78,22000,1696715,-1.8868
20000106,78,82.5,77,77,23119,1857529,-1.2821
20000107,75,76,72,73.5,19195,1405250,-4.5455
20000110,73,74,72,73.5,22052,1613692,0
20000111,74.5,75,69,70,24192,1750457,-4.7619
20000112,70.5,73.5,70,71.5,17582,1266336,2.1429
20000113,71.5,72.5,68,68.5,20725,1434453,-4.1958
20000114,68.5,70.5,67.5,69.5,13431,922206,1.4599
20000115,71,72,70.5,71,10325,734746,2.1583
20000117,71,72.5,70.5,71,11443,818949,0
20000118,71.5,72.5,70.5,71,12004,857234,0
20000119,71.5,75.5,71,73.5,42991,3194241,3.5211
20000120,74,78,74,76,44001,3334570,3.4014
20000121,76,77.5,75,76,25584,1955893,0
20000124,76,77,73,73,17340,1297704,-3.9474
20000125,72.5,75.5,72.5,74.5,16701,1238257,2.0548
20000126,74.5,75.5,73,73,12147,898935,-2.0134
20000127,73.5,73.5,71,71,16648,1192945,-2.7397
20000128,70,71,69,70,11518,807530,-1.4085
20000129,70,72.5,70,71.5,12169,869691,2.1429
20000131,72,73,71,72,8634,621777,0.6993
20000201,73,75,72,74,18233,1344955,2.7778
20000209,76.5,76.5,72,73,22287,1639584,-1.3514
20000210,72,73,70.5,72,17823,1274740,-1.3699
20000211,72,73.5,70.5,70.5,17645,1270295,-2.0833
20000214,70.5,73,70,71.5,20881,1498330,1.4184
20000215,72,75,71,74.5,25994,1915065,4.1958
20000216,76,79.5,74,79.5,46438,3551168,6.7114
20000217,81,85,81,83,59370,4979687,4.4025
20000218,84,85,78,78,25784,2089671,-6.0241
20000219,80,81.5,77,78,29168,2314771,0
20000221,78,79,73,73,16885,1272443,-6.4103
20000222,71,73,70.5,71,13924,995035,-2.7397
20000223,72,72.5,71,72.5,11718,842919,2.1127
20000224,73.5,74,71,71,9342,673817,-2.069
20000225,72.5,72.5,68,68.5,13042,909528,-3.5211
20000229,69,69.5,66.5,67,13607,919760,-2.1898
20000301,69,71.5,68,71.5,12376,861490,6.7164
20000302,72.5,73,70.5,70.5,10362,746290,-1.3986
20000303,71.5,72,70.5,71.5,6299,449837,1.4184
20000304,73,73,70,70.5,5491,390079,-1.3986
20000306,70,70.5,68,69,7435,512419,-2.1277
20000307,69,70.5,67,70.5,15781,1081169,2.1739
20000308,70,70.5,68.5,69.5,11129,769146,-1.4184
20000309,70.5,74,70,74,25755,1860224,6.4748
20000310,75,75,69,69.5,24101,1711743,-6.0811
20000313,67.5,67.5,65,65,16972,1111868,-6.4748
20000314,63,66,63,65,8017,520435,0
20000315,65,68,64,65,15712,1038401,0
20000316,64,68,61,66,19330,1242874,1.5385
20000317,67,69,63.5,66,31741,2125171,0
20000320,64,67.5,64,65,28127,1831647,-1.5152
20000321,63,68.5,63,67,38471,2549442,3.0769
20000322,66.5,67.5,65,65,17051,1120485,-2.9851
20000323,65.5,69.5,65.5,69,41248,2796927,6.1538
20000324,68.5,68.5,67,67,12925,870792,-2.8986
20000327,66.5,69.5,65,67.5,18861,1274688,0.7463
20000328,67.5,69.5,66,66,16116,1093002,-2.2222
20000329,65.5,67.5,64,64,27634,1823846,-3.0303
20000330,64,65,62,62.5,26444,1667260,-2.3438
20000331,62,64,61.5,63,19945,1255086,0.8
20000401,63.5,64.5,63,64.5,8616,548449,2.381
20000405,64,65.5,61,63,25751,1606453,-2.3256
20000406,62.5,63,59,59.5,18918,1148680,-5.5556
20000407,59.5,60.5,56,57.5,15416,889307,-3.3613
20000408,58,58.5,55,56.5,11841,665170,-1.7391
20000410,56.5,60,55,60,15265,881988,6.1947
20000411,60,60.5,56.5,57.5,21927,1282163,-4.1667
20000412,56.5,58,55.5,57,9418,533127,-0.8696
20000413,55.5,56,53.5,53.5,13121,714535,-6.1404
20000414,51,53,50,50.5,18350,938091,-5.6075
20000415,48,48,47,47,16448,776177,-6.9307
20000417,45.3,47.7,44.1,47.3,22088,1017514,0.6383
20000418,48.9,50.5,48,49.1,31594,1566182,3.8055
20000419,50,50,48.5,48.5,15204,748255,-1.222
20000420,49.1,50.5,49.1,49.3,17545,870770,1.6495
20000421,50,51,49.4,49.8,7414,372217,1.0142
20000424,49.9,50.5,49.8,50.5,11396,569937,1.4056
20000425,50.5,54,50.5,54,21314,1107873,6.9307
20000426,54.5,55.5,50.5,50.5,14934,792579,-6.4815
20000427,49.7,52,47.2,47.7,14440,709874,-5.5446
20000428,47.7,48.1,45,47,12942,607753,-1.4675
20000429,47,47.7,46.5,46.7,7153,336888,-0.6383
20000502,47,48.8,46.7,47.9,10054,479374,2.5696
20000503,47.9,48.3,45.5,45.6,6752,318060,-4.8017
20000504,46,47.5,45.5,46.5,8158,379028,1.9737
20000505,47,49.2,46.1,49,15280,734581,5.3763
20000506,49,49,47.5,47.7,7037,339636,-2.6531
20000508,47.7,47.7,46.5,47.3,3549,167128,-0.8386
20000509,47.6,50.5,47.1,50.5,20262,1000909,6.7653
20000510,50.5,52,50,50,19987,1020791,-0.9901
20000511,49,51,48.6,49.9,15266,761008,-0.2
20000512,50.5,52,50.5,51,13647,700363,2.2044
20000515,52,54.5,51.5,52.5,45240,2390973,2.9412
20000516,54,55,53,55,22805,1227884,4.7619
20000517,55.5,57.5,53.5,53.5,51825,2900973,-2.7273
20000518,52,52,50,51,19841,1014015,-4.6729
20000519,50.5,52,50.5,51,11402,584303,0
20000520,51,52,47.8,47.8,15982,810867,-6.2745
20000522,48.9,49.4,48,48.6,15647,761203,1.6736
20000523,49,50.5,48,50.5,11845,581415,3.9095
20000524,49.5,50.5,48.6,49.1,12916,639989,-2.7723
20000525,49.7,49.9,48,48,9544,466548,-2.2403
20000526,47.8,48.1,47.2,47.7,7462,355923,-0.625
20000529,47.7,49.3,47.7,48.7,9320,453466,2.0964
20000530,49.2,49.3,48.5,48.6,6025,294173,-0.2053
20000531,50,50.5,49.1,50,16945,842522,2.8807
20000601,49.7,49.8,48.7,48.8,6665,328537,-2.4
20000602,50,50.5,48.6,48.6,11024,548603,-0.4098
