transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,78,79.5,75,75.5,125882,9775921,1.3423
20000105,75,80.5,75,80.5,162193,12777275,6.6225
20000106,79.5,81,78.5,79.5,98615,7845934,-1.2422
20000107,78,81.5,76,81,97324,7664565,1.8868
20000110,86.5,86.5,86.5,86.5,43956,3800211,6.7901
20000111,90.5,90.5,82.5,83,155955,13537031,-4.0462
20000112,83,84,81,82.5,88862,7319145,-0.6024
20000113,82.5,84,79.5,80,95869,7878739,-3.0303
20000114,80.5,81.5,78,80,64802,5167261,0
20000115,81,83.5,79,82,73025,5942345,2.5
20000117,82,83,81,81,45304,3710224,-1.2195
20000118,81,81,79,79,52377,4167973,-2.4691
20000119,79,79,76,77,73105,5651512,-2.5316
20000120,77,78.5,76.5,77.5,41175,3201710,0.6494
20000121,78,79,77.5,78.5,34089,2672530,1.2903
20000124,79,79.5,78,78,34706,2726340,-0.6369
20000125,78,80,78,78,46362,3659480,0
20000126,78,79.5,78,79,50539,3971411,1.2821
20000127,78.5,79.5,78,78.5,40149,3168004,-0.6329
20000128,78.5,78.5,77,77,26959,2100645,-1.9108
20000129,75,78,75,77,31937,2455153,0
20000131,77.5,81,77.5,80.5,47648,3780559,4.5455
20000201,81,81,79,79,41562,3316882,-1.8634
20000209,82,83.5,80.5,82,77148,6342552,3.7975
20000210,81.5,82,79.5,79.5,34655,2789338,-3.0488
20000211,80,80,78.5,78.5,31540,2490602,-1.2579
20000214,77.5,77.5,76,76,38069,2924740,-3.1847
20000215,76,77.5,76,76.5,29732,2277841,0.6579
20000216,77.5,78,76.5,77,19630,1513630,0.6536
20000217,77,78.5,76.5,77,30395,2349780,0
20000218,78.5,80,78,79,53052,4183672,2.5974
20000219,78.5,78.5,77,77.5,21980,1709400,-1.8987
20000221,77,77.5,73,73,31599,2381205,-5.8065
20000222,71.5,72.5,70,71,25206,1792567,-2.7397
20000223,72,74,71.5,72,21513,1564043,1.4085
20000224,74,75.5,73,74.5,30750,2283450,3.4722
20000225,76,76.5,72,72.5,46152,3418207,-2.6846
20000229,76,77.5,74.5,76,57111,4357780,4.8276
20000301,81,81,81,81,47833,3874225,6.5789
20000302,85.5,85.5,80.5,80.5,114904,9532017,-0.6173
20000303,81.5,83,81,83,58585,4809008,3.1056
20000304,83,83,80.5,81,41090,3356861,-2.4096
20000306,81,81,78,78.5,25044,1979203,-3.0864
20000307,78,79.5,77,78,22679,1772338,-0.6369
20000308,81,81,78.5,79,25565,2041328,1.2821
20000309,78.5,79.5,78,79,31569,2480265,0
20000310,81,81,78,78,33844,2689601,-1.2658
20000313,76.5,76.5,73,73,32913,2422573,-6.4103
20000314,73,75.5,73,74.5,37431,2788406,2.0548
20000315,74,77,73.5,74,41804,3146355,-0.6711
20000316,71,75,69,74.5,52134,3750902,0.6757
20000317,74.5,75,73,73.5,39959,2958466,-1.3423
20000320,71,74.5,71,72.5,74398,5308152,-1.3605
20000321,73.5,77.5,73.5,77.5,41184,3148042,6.8966
20000322,79,82.5,79,82.5,119822,9788807,6.4516
20000323,87.5,88,87,88,72692,6382995,6.6667
20000324,88,91.5,86.5,89.5,179291,15990312,1.7045
20000327,89.5,93,88,89.5,134418,12191799,0
20000328,90,95.5,88.5,95.5,202255,18901209,6.7039
20000329,95.5,97,93,97,115161,10987648,1.5707
20000330,95,97.5,94,95,90203,8633385,-2.0619
20000331,91,93,90,90.5,69787,6369476,-4.7368
20000401,92,95.5,90.5,95.5,64173,5973483,5.5249
