transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000104,22.4,22.4,21.5,21.9,4415,96420,4.2857
20000105,21.5,21.7,21.1,21.1,1957,41497,-3.653
20000106,21.1,21.7,21.1,21.4,2550,54579,1.4218
20000107,21.4,22,21.4,21.7,2489,53933,1.4019
20000110,21.7,21.9,21.5,21.7,2206,47613,0
20000111,21.9,22.2,21.5,21.7,2462,53552,0
20000112,21.6,21.7,21.2,21.3,1709,36554,-1.8433
20000113,21.2,21.9,21.1,21.4,1891,40363,0.4695
20000114,21.5,21.9,21.3,21.3,1445,31071,-0.4673
20000115,21.3,21.7,21.3,21.3,1341,28703,0
20000117,21.4,21.5,21.3,21.5,2108,45138,0.939
20000118,21.8,21.8,21.3,21.3,1829,39338,-0.9302
20000119,21.3,21.7,21.3,21.6,2017,43410,1.4085
20000120,21.8,22.3,21.6,21.6,5403,118851,0
20000121,21.9,22,21.5,21.5,2677,58226,-0.463
20000124,21.6,22.1,21.6,21.9,4022,87872,1.8605
20000125,22,22,21.6,21.6,1573,34246,-1.3699
20000126,22.2,22.4,22.1,22.2,3807,84706,2.7778
20000127,22.4,22.9,22.3,22.7,6128,138482,2.2523
20000128,22.8,23.5,22.7,23.1,6981,160932,1.7621
20000129,23.2,23.8,23.1,23.3,7277,170402,0.8658
20000131,23.3,23.6,22.8,22.9,2757,63832,-1.7167
20000201,23,23.2,22.8,23.2,2731,62675,1.31
20000209,23.4,23.5,22.8,23,2037,47112,-0.8621
20000210,22.9,24,22.9,23.4,7141,168362,1.7391
20000211,23.5,23.7,23,23.1,2747,63825,-1.2821
20000214,24.2,24.3,23.6,23.7,7480,179457,2.5974
20000215,23.8,23.8,23,23.2,2797,65198,-2.1097
20000216,23.1,23.5,23.1,23.5,2178,50782,1.2931
20000217,23.5,24,23.3,23.8,7173,169561,1.2766
20000218,24,24.8,23.7,23.8,9169,222214,0
20000219,23.5,23.7,23.3,23.5,3144,73817,-1.2605
20000221,23.5,24,23.2,23.4,5140,121473,-0.4255
20000222,24.1,25,23.5,24.6,24240,594101,5.1282
20000223,24.8,24.8,23.8,24.2,6897,166696,-1.626
20000224,24.2,24.4,23.4,23.4,4320,102750,-3.3058
20000225,23.4,23.4,22.6,22.6,3244,73930,-3.4188
20000229,23,23.1,22.2,22.2,2695,60841,-1.7699
20000301,22.6,22.7,22.3,22.7,2354,52973,2.2523
20000302,22.8,22.8,22,22,2450,54557,-3.0837
20000303,22,22.3,22,22.1,1585,35059,0.4545
20000304,22.6,22.6,21.8,21.8,1507,33378,-1.3575
20000306,21.8,21.8,21.3,21.3,1179,25353,-2.2936
20000307,21.3,21.6,21.3,21.3,1058,22669,0
20000308,21.3,21.5,21.3,21.4,886,18947,0.4695
20000309,21.5,22.1,21.5,21.7,1646,35890,1.4019
20000310,22,22.1,21.4,21.4,1345,29038,-1.3825
20000313,20,21,20,20,2083,41788,-6.5421
20000314,20.1,20.3,19.6,20.1,2276,45604,0.5
20000315,20.1,20.1,19.5,19.6,2209,43809,-2.4876
20000316,18.7,19.5,18.7,19.2,2238,42692,-2.0408
20000317,19.3,19.7,19.1,19.7,1731,33719,2.6042
20000320,19.1,19.1,19.1,19.1,527,10076,-3.0457
20000321,18.5,19.9,18.5,19.9,5449,104630,4.1885
20000322,19.9,21.1,19.5,21,7422,150823,5.5276
20000323,21,21.3,20.5,20.9,4930,103259,-0.4762
20000324,20.8,20.8,20.2,20.2,2482,50489,-3.3493
20000327,20,20.1,19.5,19.7,2833,56132,-2.4752
20000328,19.7,20.2,19.7,19.8,1756,34947,0.5076
20000329,20,20.1,19.5,19.6,1832,36342,-1.0101
20000330,20,20.3,19.5,19.7,3143,62529,0.5102
20000331,19.7,19.8,19.5,19.6,1963,38520,-0.5076
