transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
20000908,62,62,62,62,38,2356,6.8966
20000911,66,66,66,66,166,10956,6.4516
20000913,70.5,70.5,70.5,70.5,2965,209032,6.8182
20000914,75,75,68,68.5,18240,1327573,-2.8369
20000915,68.5,71,67.5,67.5,8037,559279,-1.4599
20000916,66.5,67.5,65,67,4847,321371,-0.7407
20000918,67,69,66.5,68.5,3834,259988,2.2388
20000919,69,69.5,66,66.5,3983,270490,-2.9197
20000920,68,68,66,66.5,4057,270296,0
20000921,67.5,68.5,65.5,67.5,4105,275974,1.5038
20000922,64,65,63,63,4355,278099,-6.6667
20000925,63.5,64,59,59,2446,150440,-6.3492
20000926,56,57,55,55,1520,84069,-6.7797
20000927,52.5,55,52,52.5,4527,242372,-4.5455
20000928,52.5,54,52.5,53,2466,131285,0.9524
20000929,53,53.5,49.3,49.5,2005,102640,-6.6038
20000930,46.2,47.7,46.1,46.3,3263,151328,-6.4646
20001002,45,46.3,45,45.1,1456,66306,-2.5918
20001003,44.5,47.8,44.1,47.5,2367,109051,5.3215
20001004,45.9,45.9,45.9,45.9,130,6008,-3.3684
20001005,44.3,44.5,44.3,44.3,2373,105164,-3.4858
20001006,43.3,47.4,43.3,47.4,3307,150796,6.9977
20001007,47.4,47.4,45.8,45.8,1228,56706,-3.3755
20001009,44.2,44.2,44.2,44.2,227,10033,-3.4934
20001011,42.7,42.7,42.7,42.7,82,3518,-3.3937
20001012,39.8,39.8,39.8,39.8,166,6611,-6.7916
20001013,37.1,37.5,37.1,37.5,2438,90490,-5.7789
20001016,38.5,39.4,34.9,34.9,1702,62739,-6.9333
20001017,32.5,32.5,32.5,32.5,1021,33184,-6.8768
20001018,30.3,30.3,30.3,30.3,847,25667,-6.7692
20001019,28.2,28.2,28.2,28.2,845,23839,-6.9307
20001020,27.4,30,27.3,30,5366,153112,6.383
20001021,29,29,29,29,970,28144,-3.3333
20001023,28,28,28,28,436,12208,-3.4483
20001024,27.1,29.9,27.1,29.9,6524,185615,6.7857
20001025,29.9,31.9,29.5,31.9,4213,130958,6.689
20001026,30.8,31,30.8,30.8,4137,127456,-3.4483
20001027,29.8,31.1,29.8,30.5,5910,177963,-0.974
20001030,29.5,29.5,29.5,29.5,16,475,-3.2787
20001031,28.5,28.5,28.5,28.5,1819,51841,-3.3898
20001101,27.7,28.1,27.6,27.7,2006,55467,-2.807
20001102,26.9,27.7,26.9,27.7,1800,49401,0
20001103,26.8,28.7,26.8,28.7,3335,92173,3.6101
20001104,28.3,28.6,27.7,27.7,1740,48333,-3.4843
20001106,27.7,28.4,26.8,28.2,1710,47069,1.8051
20001107,28.2,28.6,27.6,28,1342,37765,-0.7092
20001108,28,29.6,28,29.1,2521,73767,3.9286
20001109,27.3,28.5,27.3,28.1,2630,73692,-3.4364
20001110,28,29.6,28,29.1,3323,96144,3.5587
20001113,28,28,27.1,27.1,2436,66271,-6.8729
20001114,26.5,27,25.8,27,1303,34366,-0.369
20001115,27.5,27.8,26,26,833,22562,-3.7037
20001116,25.7,26.1,25,25.8,1537,39098,-0.7692
20001117,25,25.2,24.2,25.2,1163,28769,-2.3256
20001118,25,25,23.8,24.6,1947,47992,-2.381
20001120,23.8,23.8,22.9,22.9,464,10713,-6.9106
20001121,22.1,22.9,22.1,22.6,1373,30669,-1.31
20001122,22.9,23.4,22.3,22.3,1045,23913,-1.3274
20001123,21.8,22,21.6,21.6,610,13212,-3.139
20001124,21.2,23.1,21.2,23.1,1312,29401,6.9444
20001127,24,24.7,23.4,24.7,1415,34144,6.9264
20001128,24.7,26.1,24,24.9,1732,43563,0.8097
20001129,24.5,24.6,24.1,24.1,880,21357,-3.2129
20001130,23.8,24.2,23.3,23.3,949,22550,-3.3195
20001201,22.5,22.9,22.5,22.9,531,11989,-1.7167
20001202,23,23.8,22.8,23.2,712,16640,1.31
20001204,23.4,23.4,22.6,22.6,226,5182,-2.5862
20001205,23.4,23.4,22.3,23.2,503,11562,2.6549
20001206,24.4,24.4,23.6,24.3,836,20063,4.7414
20001207,24,24,23.5,23.8,640,15271,-2.0576
20001208,23.8,24.2,23.6,24,409,9782,0.8403
20001211,24.1,24.3,23.8,24,451,10837,0
20001212,24.4,24.5,24,24.1,530,12851,0.4167
20001213,24.2,24.3,23.8,24,375,9018,-0.4149
20001214,23.9,24.2,23.6,23.9,460,10953,-0.4167
20001215,23.5,23.7,23.1,23.1,440,10242,-3.3473
20001216,22.3,22.5,22.3,22.3,749,16717,-3.4632
20001218,21.8,22.5,21.7,22.5,487,10749,0.8969
20001219,21.8,22,21.8,21.8,270,5918,-3.1111
20001220,21.1,21.5,21.1,21.1,637,13454,-3.211
20001221,20.4,20.4,20.4,20.4,180,3672,-3.3175
20001222,19.7,20.4,19.7,19.8,554,10990,-2.9412
20001226,19.8,20.6,19.6,20.4,592,11932,3.0303
20001227,20,20.2,19.7,19.7,260,5147,-3.4314
20001228,19.5,20,19.2,19.7,522,10272,0
20001229,19.8,20.3,19.4,19.5,433,8620,-1.0152
20001230,19.2,20.3,19.2,19.5,394,7783,0
20010102,20,20.7,19.4,20.7,650,13211,6.1538
20010103,20.5,22.1,20.2,22.1,1555,33766,6.7633
20010104,23.4,23.6,23,23.6,1772,41604,6.7873
20010105,24.4,24.8,23.6,24.3,2728,66360,2.9661
20010108,22.6,23.5,22.6,22.6,1867,42995,-6.9959
20010109,22.6,24.1,22.1,24.1,2507,59228,6.6372
20010110,24.7,24.9,23.2,24.5,2265,54963,1.6598
20010111,24.5,25.1,23.5,23.8,2893,70249,-2.8571
20010112,24.1,24.5,23.5,24,1783,43121,0.8403
20010115,23,24,23,23.9,794,18724,-0.4167
20010116,23.7,25,23.7,24.9,3121,76910,4.1841
20010117,24.2,26,24.2,25.3,4778,120241,2.7164
20010118,25.5,25.5,23.8,24,3988,97609,-5.1383
20010129,24.1,25.3,23.8,24.3,3163,77260,1.25
20010130,24.3,24.8,23.8,24.6,1844,44742,1.2346
20010131,24.6,25.5,24.3,25,4624,115594,1.626
20010201,24.8,25.5,24.6,25.4,3075,77123,1.6
20010202,26.2,27.1,26.2,27.1,4214,113232,6.6929
20010205,28.8,28.9,28.8,28.9,7086,204503,6.6421
20010206,30.9,30.9,29.5,29.9,15232,464817,3.4602
20010207,27.9,28.5,27.9,27.9,3171,88890,-6.689
20010208,26.8,28,26.5,28,3620,98158,0.3584
20010209,27.4,28.2,26.9,27.9,5162,142971,-0.3571
20010212,27.5,29.8,27.5,29.8,13325,392755,6.81
20010213,31,31,28.9,29.9,18098,543461,0.3356
20010214,30.1,31.9,29.2,31.1,24080,749700,4.0134
20010215,31.5,31.7,30.2,31.3,16157,502239,0.6431
20010216,31.8,32.5,30.5,31.4,15012,474839,0.3195
20010219,29.8,31.6,29.8,30.7,9522,293075,-2.2293
20010220,30.5,31.8,29.6,30,15195,465718,-2.2801
20010221,29.9,29.9,28.5,29.3,5044,146250,-2.3333
20010222,28.9,29.2,27.4,27.9,5117,144026,-4.7782
20010223,27,27.9,26,26,10530,280201,-6.81
20010226,26,26.5,25.2,26,5531,143732,0
20010227,26.5,27.8,26.5,27.8,12080,332956,6.9231
20010301,26.9,29.2,26.6,28,11821,333246,0.7194
20010302,28,28.1,26.8,27.2,8237,226916,-2.8571
20010305,27.5,29.1,27.5,29.1,13026,376667,6.9853
20010306,30.9,31.1,29.9,30.1,24152,741763,3.4364
20010307,31.3,31.3,29.9,31,11427,349592,2.99
20010308,30.5,30.9,29.9,30.2,8160,247228,-2.5806
20010309,29.9,29.9,29.1,29.7,4451,131027,-1.6556
20010312,29,29,28.5,28.5,4977,143209,-4.0404
20010313,26.6,28.5,26.6,28.1,13161,361720,-1.4035
20010314,30,30,30,30,958,28741,6.7616
20010315,32.1,32.1,31.7,32.1,34820,1116413,7
20010316,32.1,34.2,31.2,33.3,43654,1429149,3.7383
20010319,32.9,33.3,31,31,15476,495800,-6.9069
20010320,30.8,31.5,30,30.4,11516,352659,-1.9355
20010321,29.9,31.4,29.8,30.9,14874,459288,1.6447
20010322,31.3,32.9,31.1,32.5,29592,955007,5.178
20010323,33.6,33.6,32,32.9,37304,1229254,1.2308
20010326,33.7,35.2,33.5,35.2,45586,1584107,6.9909
20010327,35.4,36,34.3,34.9,32691,1150374,-0.8523
20010328,35.2,35.9,34.5,34.6,23403,825070,-0.8596
20010329,34.7,37,34.3,37,35900,1284079,6.9364
20010330,36.5,37.6,35.7,35.8,30208,1096730,-3.2432
20010402,36,36,33.3,33.3,15263,520233,-6.9832
20010403,31,31.9,31,31,8215,255623,-6.9069
20010404,29.4,31,29.4,30.4,12644,379994,-1.9355
20010406,31.4,32.5,31,32.5,13779,440097,6.9079
20010409,32,32.9,31.5,32.4,8677,279881,-0.3077
20010410,32.7,33.5,31.4,31.6,13203,432435,-2.4691
20010411,32.8,33.3,32.1,32.7,11874,388187,3.481
20010412,33.3,34.9,33,34.7,23115,793755,6.1162
20010413,35.2,36.1,34.4,34.7,35354,1251208,0
20010416,34.7,34.9,33.6,34.6,9716,334799,-0.2882
20010417,34.3,35.2,33.9,34.1,16295,564147,-1.4451
20010418,34.3,36.3,34.2,35.8,39266,1390534,4.9853
20010419,38,38.3,37.1,38.3,51064,1938670,6.9832
20010420,38.3,39.4,37.6,39,50237,1942718,1.8277
20010423,39.4,39.4,38.3,39,29652,1155186,0
20010424,39,41.7,39,40.9,53698,2206879,4.8718
20010425,41,41.3,38.9,39.5,26665,1068719,-3.423
20010426,38.1,38.9,36.9,37.6,26274,988374,-4.8101
20010427,37.3,38.3,36.9,37.1,22346,843767,-1.3298
20010430,37.2,38.1,36.9,37.7,18947,711143,1.6173
20010502,38.2,38.5,35.2,36.3,24469,913864,-3.7135
20010503,36.8,38.8,36.4,38.8,27294,1039787,6.8871
20010504,39,39.6,37.2,38.7,26446,1023424,-0.2577
20010507,38.7,38.9,36.8,37.5,14257,538412,-3.1008
20010508,37.4,37.5,34.9,35.4,18658,669700,-5.6
20010509,35.4,36.5,34.8,36,15769,566366,1.6949
20010510,36,36.7,35.8,36,16875,610282,0
20010511,36.3,38.5,35.7,38.5,29857,1108955,6.9444
20010514,38.8,40,37.9,39,31710,1240696,1.2987
20010515,39,39.2,38,38,12893,498355,-2.5641
20010516,38,38.8,37.6,37.9,21171,809039,-0.2632
20010517,38.5,38.8,37.5,37.9,24533,939374,0
20010518,38.5,40.2,38,38.9,44713,1750569,2.6385
20010521,38.9,39.7,38.6,39.7,42669,1670386,2.0566
20010522,39.9,40,37.5,37.5,22951,892598,-5.5416
20010523,37.2,38.8,36.2,37.9,43805,1660287,1.0667
20010524,37.3,38,36.2,37.9,35976,1341393,0
20010525,37.9,39,37.4,37.6,38322,1470007,-0.7916
20010528,37,37.1,36,36.1,11775,429756,-3.9894
20010529,36.5,37,35.5,35.6,26429,955611,-1.385
20010530,35.6,35.9,35.2,35.6,12989,461926,0
20010531,35.6,36.5,35.4,35.4,14860,534286,-0.5618
20010601,35.7,36,33,33,23471,796569,-6.7797
20010604,32.3,32.4,31.4,31.5,10737,342379,-4.5455
20010605,32,33.7,31.3,33.7,21583,704224,6.9841
20010606,34.7,35.4,34.4,34.6,23774,827310,2.6706
20010607,34.5,35,34.2,34.6,11933,413952,0
20010608,35.2,35.9,34,34,18131,639171,-1.7341
20010611,34.5,36.3,34.2,36.3,28444,1006417,6.7647
20010612,36.9,37.6,36.5,36.7,27164,1008059,1.1019
20010613,37,37.1,35.7,35.8,15261,555303,-2.4523
20010614,35.3,36.1,34.5,35.8,10999,387646,0
20010615,35.4,35.9,35.2,35.6,6811,242873,-0.5587
20010618,35.6,35.9,34.5,35,5700,200843,-1.6854
20010619,34.6,34.9,33.6,33.8,5912,202667,-3.4286
20010620,33.8,34.5,33.5,33.7,6701,227102,-0.2959
20010621,34.1,34.2,32.5,33.9,12651,424012,0.5935
20010622,33.8,34.4,33.7,33.9,8599,292571,0
20010626,33.9,34.2,32.5,32.6,5704,190376,-3.8348
20010627,32.9,33.2,31.8,31.9,10199,330962,-2.1472
20010628,31.9,32.8,31.3,32.4,11609,373360,1.5674
20010629,33.3,33.7,32.6,32.6,10490,348239,0.6173
20010702,31.9,32.5,31.6,31.9,4004,127962,-2.1472
20010703,31.8,32.4,30,30.4,9966,314760,-4.7022
20010704,30,30.1,28.3,28.3,10192,293190,-6.9079
20010705,27.6,28.5,27.2,27.9,7751,216387,-1.4134
20010706,27.9,29.2,27.6,28.6,11396,325043,2.509
20010709,28.3,28.6,28,28.1,5466,154720,-1.7483
20010710,28.6,29.2,27.7,27.7,11073,317693,-1.4235
20010711,27.5,27.7,25.8,25.9,11806,312978,-6.4982
20010712,26,26.5,25.4,25.9,19085,495858,0
20010713,26.4,26.7,24.1,24.1,20675,537444,-6.9498
20010716,24.2,24.3,22.5,22.8,18489,423172,-5.3942
20010717,22.8,23.9,22.5,23.3,14647,342606,2.193
20010718,23.7,23.8,22.8,23.3,13405,313035,0
20010719,23.3,24.9,23,24.9,20613,493678,6.867
20010720,24.9,25.4,24.2,24.8,18203,452554,-0.4016
20010723,25.3,25.4,24.3,24.8,10835,267627,0
20010724,24.8,24.8,23.2,23.2,9555,228392,-6.4516
20010725,23,24.6,23,24.6,9828,234675,6.0345
20010726,24.6,26.3,23.8,26.3,17543,446315,6.9106
20010727,26.5,27.5,26,26.3,27544,739289,0
20010731,26,26.3,25.8,25.9,6940,180525,-1.5209
20010801,26,26.3,24.1,24.2,11374,282694,-6.5637
20010802,24.2,25.5,23.6,25.4,13054,322713,4.9587
20010803,25.6,27,25.4,26.2,18536,486099,3.1496
20010806,26.5,27.6,26.3,27.5,15964,431557,4.9618
20010807,27.2,27.3,26.3,26.6,6554,175048,-3.2727
20010808,26.9,27.3,26.5,27.2,8076,218077,2.2556
20010809,26.3,26.9,25.5,25.8,7254,189358,-5.1471
20010810,25.8,26,24.6,26,7579,190765,0.7752
20010813,26,26.7,25.5,26.5,9314,243184,1.9231
20010814,23.1,24.2,23,24.1,19210,452608,5.4943
20010815,24.2,25.7,24,25.5,20992,523694,5.8091
20010816,25.8,27.2,25,27.2,31980,837768,6.6667
20010817,28.3,28.7,27.5,27.9,34926,983769,2.5735
20010820,27.2,27.3,26,26,20352,541563,-6.81
20010821,25.9,26.9,25.3,26.3,24391,640820,1.1538
20010822,26,26.5,25.6,25.7,13142,341199,-2.2814
20010823,25.9,26.7,25.7,25.8,20493,536191,0.3891
