transDate,openPrice,highestPrice,lowestPrice,closePrice,volume,value,adjROI
19980103,64,64.5,63.5,64,5353,342631,0.7874
19980105,64,64.5,63,63,8297,528813,-1.5625
19980106,63,63,61.5,61.5,8299,514796,-2.381
19980107,61.5,62.5,61,61.5,7071,436753,0
19980108,62,63.5,61.5,62,14833,927179,0.813
19980109,62.5,65.5,62,65.5,24769,1574378,5.6452
19980112,64,65,62.5,63,30206,1919627,-3.8168
19980113,63.5,67,63.5,67,44979,2956935,6.3492
19980114,67.5,68.5,66.5,67.5,44826,3034682,0.7463
19980115,68,69.5,68,68.5,41609,2857574,1.4815
19980116,68,68.5,67.5,67.5,22358,1517449,-1.4599
19980117,68.5,69,68,68,14727,1008667,0.7407
19980119,68.5,69,66.5,66.5,15907,1080542,-2.2059
19980120,67,67.5,66.5,67.5,10129,677500,1.5038
19980121,68,69,67,67.5,19676,1335875,0
19980122,67.5,68,66.5,67,10020,673296,-0.7407
19980202,68,71.5,67.5,71.5,28092,1947385,6.7164
19980203,72,72.5,70,70,24113,1711067,-2.0979
19980204,70,70,67.5,68,17502,1199046,-2.8571
19980205,67.5,69,67,68,18512,1256956,0
19980206,68,69,66,66,16143,1089009,-2.9412
19980207,66.5,68,66,66.5,12795,855723,0.7576
19980209,67,69.5,66.5,68,24371,1663616,2.2556
19980210,68.5,68.5,66.5,67,9186,616386,-1.4706
19980211,67,68,67,67,9739,655569,0
19980212,67,68,67,67.5,9282,626020,0.7463
19980213,68,69.5,67,67.5,28025,1918902,0
19980216,66.5,67,66,66,9586,636538,-2.2222
19980217,65.5,66,65,65.5,10124,660711,-0.7576
19980218,65.5,67.5,65.5,66.5,12409,823731,1.5267
19980219,67,67.5,66,66.5,10243,684668,0
19980220,67,67.5,65.5,65.5,8484,564181,-1.5038
19980221,66,67,65.5,65.5,7280,481396,0
19980223,65.5,67,65.5,66,10590,702086,0.7634
19980224,66.5,67,65.5,65.5,10265,679234,-0.7576
19980225,65.5,66,65,65,3925,256267,-0.7634
19980226,65,65.5,65,65.5,7210,470077,0.7692
19980227,66,67.5,65.5,66,16137,1071712,0.7634
19980302,66.5,69,66.5,67.5,31222,2122713,2.2727
19980303,68.5,68.5,66.5,66.5,8435,566682,-1.4815
19980304,67,67,65,65,7111,468529,-2.2556
19980305,65,65.5,63.5,64.5,8031,515885,-0.7692
19980306,65,66,64.5,64.5,6247,406831,0
19980307,65.5,66.5,65,65.5,7186,473019,1.5504
19980309,66,66.5,65.5,65.5,4915,323651,0
19980310,66,66.5,65,65,4342,284380,-0.7634
19980311,65,65.5,64.5,64.5,5583,362328,-0.7692
19980312,64,64,63.5,64,11626,740338,-0.7752
19980313,64,64.5,63,63,6988,443878,-1.5625
19980316,63,63.5,62,62,6403,400515,-1.5873
19980317,62,63,62,62,7110,442835,0
19980318,62.5,63,62,62,3906,242908,0
19980319,62,62.5,60,60.5,4682,286170,-2.4194
19980320,60.5,61,58.5,59,8526,505451,-2.4793
19980321,59.5,60,59,59.5,3551,211852,0.8475
19980323,60,60.5,59,59,4235,253460,-0.8403
19980324,59,59.5,58.5,59,3061,179794,0
19980325,59,60,59,60,4392,261804,1.6949
19980326,60,60.5,60,60,3269,196408,0
19980327,60,62,60,61,5801,354346,1.6667
19980330,62,63,61,61.5,8019,498576,0.8197
19980331,62,62,61,61.5,3536,216777,0
19980401,61.5,62,60.5,61,4004,245540,-0.813
19980402,61,61,59.5,60,5116,307160,-1.6393
19980403,60,60.5,59.5,60,3402,204502,0
19980404,60,60.5,60,60.5,3088,186043,0.8333
19980407,61,62,60.5,61.5,5162,317487,1.6529
19980408,62,62,60.5,60.5,2403,147222,-1.626
19980409,60.5,61,60,60,2287,138344,-0.8264
19980410,60,60.5,59.5,59.5,2928,175806,-0.8333
19980413,57.5,58.5,57.5,58.5,5275,306224,-1.6807
19980414,58.5,59,58,58.5,3091,180530,0
19980415,59,59.5,58,58,3817,223449,-0.8547
19980416,58,59,58,58.5,2487,145022,0.8621
19980417,58.5,58.5,57.5,57.5,3780,218336,-1.7094
19980418,57.5,58,56,57,2831,161302,-0.8696
19980420,57,57.5,56,56,3469,197421,-1.7544
19980421,56,57.5,56,57.5,2997,168894,2.6786
19980422,57.5,58.5,57.5,58,3453,200161,0.8696
19980423,58.5,58.5,58,58,1748,101668,0
19980424,58,58.5,58,58,1562,90870,0
19980427,58,58.5,57.5,57.5,2115,122553,-0.8621
19980428,57,58,56.5,58,3511,200233,0.8696
19980429,58,58.5,57,57,2464,142727,-1.7241
19980430,57,57.5,56,56.5,3560,201002,-0.8772
19980502,56.5,56.5,53.5,53.5,6906,376793,-5.3097
19980504,53.5,54.5,53.5,54,5749,309574,0.9346
19980505,54,55.5,54,54.5,8806,482112,0.9259
19980506,55,56,55,56,6482,359327,2.7523
19980507,56,56.5,55,56,3552,198723,0
19980508,56,56,55,56,4835,268435,0
19980511,59.5,59.5,59,59.5,8725,518943,6.25
19980512,62,62,59.5,59.5,26231,1601700,0
19980513,59.5,60,57.5,58,7503,438487,-2.521
19980514,57,57.5,56.5,57,6651,378990,-1.7241
19980515,57,57.5,56,56.5,4167,236801,-0.8772
19980516,56,56.5,55,55,4416,245285,-2.6549
19980518,55,56.5,54.5,56,8209,456451,1.8182
19980519,56.5,57.5,56,57,6180,352530,1.7857
19980520,57.5,58,57,57,4076,233994,0
19980521,57.5,58,56,56.5,5976,339769,-0.8772
19980522,56.5,57,56.5,56.5,2788,157720,0
19980525,57,57.5,57,57.5,2703,154572,1.7699
19980526,57.5,57.5,56.5,57,3766,214921,-0.8696
19980527,57,57,55.5,56,3049,171336,-1.7544
19980528,56,58,56,58,4986,283283,3.5714
19980529,58,58,56,56,5736,326731,-3.4483
19980601,56.5,56.5,55,55.5,5529,309776,-0.8929
19980602,56,57.5,55.5,57,9021,511313,2.7027
19980603,57,57.5,56,56,3445,196027,-1.7544
19980604,56.5,56.5,55.5,55.5,4078,227340,-0.8929
19980605,56,57,55.5,56.5,5494,308503,1.8018
19980606,56.5,56.5,56,56,3238,181815,-0.885
19980608,56,56.5,55,55,4392,244273,-1.7857
19980609,55,55,53.5,53.5,8492,459168,-2.7273
19980610,53,53,49.9,49.9,11300,575111,-6.729
19980611,48,49.5,48,49,7253,355458,-1.8036
19980612,48.5,48.8,46.7,47,11564,550739,-4.0816
19980615,47,49.9,45.5,49.2,13759,654489,4.6809
19980616,47.6,50.5,47.6,49.6,15473,761343,0.813
19980617,50,50.5,49.6,49.6,6864,342853,0
19980618,53,53,51.5,53,13995,736328,6.8548
19980619,52.5,53,51.5,52,9832,513025,-1.8868
19980620,51.5,52.5,51,52.5,5250,273935,0.9615
19980622,53,55.5,52.5,55,15180,819632,4.7619
19980623,54,54,52.5,53,3912,208758,-3.6364
19980624,53,53.5,52,52.5,5851,309791,-0.9434
19980625,53,54.5,52.5,53.5,13544,728096,1.9048
19980626,48.1,49.4,47.9,48,19683,953733,2.2804
19980629,48,49.6,48,48.9,11994,586465,1.875
19980630,49.6,50,47,47,16150,779024,-3.8855
19980702,48,48.5,47,48,26055,1241225,2.1277
19980703,47.9,47.9,47.1,47.7,7862,373470,-0.625
19980704,47.7,48.3,47.5,48.1,6617,317393,0.8386
19980706,48.6,49.5,48.3,48.3,9957,487141,0.4158
19980707,48.7,48.8,47.7,47.7,5628,270806,-1.2422
