2001-01-02,-2.4295877665281296e-07
2001-01-03,2.51674664452934e-19
2001-01-04,2.51674664452934e-19
2001-01-05,2.51674664452934e-19
2001-01-08,2.51674664452934e-19
2001-01-09,2.51674664452934e-19
2001-01-10,2.51674664452934e-19
